rung,fold,test_season,lambda,lambda_label,is_selected,is_frozen_lambda,design_columns,train_matches,test_matches,newton_iterations,gradient_norm,constant_columns,coef_l2_norm,accuracy,balanced_accuracy,macro_f1,log_loss,brier_score,rps,train_log_loss,generalisation_gap
B2,2,2023-2024,10000,lam=10000,False,False,108,760,380,5,1.6342482922482304e-13,4,0.051212140347233412,0.53157894736842104,0.41053039101819588,0.34986822289156622,1.0042402474810104,0.59936256128426835,0.21498248480712573,1.0172410192703023,-0.013000771789291932
B2,3,2024-2025,100,lam=100,False,False,108,1140,380,6,4.5186077102243871e-14,4,0.47168423466714832,0.50526315789473686,0.43862821766047572,0.38549330843448493,1.0176515215555422,0.60856570393517118,0.20907569270054341,0.93626577441782499,0.081385747137717179
B2,3,2024-2025,300,lam=300,False,False,108,1140,380,6,5.3290705182007514e-14,4,0.31069729617576941,0.50789473684210529,0.43941023134571527,0.37684729064039413,1.0069677712146496,0.60247863783050493,0.20708132878257349,0.94568879403399675,0.061278977180652894
B2,3,2024-2025,1000,lam=1000,True,False,108,1140,380,5,4.4236614371584437e-10,4,0.19210037289800405,0.51052631578947372,0.44081133919843601,0.37695798565363786,1.0026951846650169,0.5996085007708315,0.20658499074485384,0.95945288753451008,0.043242297130506868
B2,3,2024-2025,3000,lam=3000,False,False,108,1140,380,5,1.2665424264923786e-12,4,0.12537087117505266,0.49736842105263157,0.42781036168132941,0.36377552997713442,1.0092308817678657,0.60338013597367535,0.20892225790163227,0.97520122416868071,0.03402965759918497
B2,3,2024-2025,10000,lam=10000,False,False,108,1140,380,5,2.4158453015843406e-13,4,0.068904398006879489,0.49473684210526314,0.42003910068426192,0.34770114942528735,1.030126260416159,0.61752438464232673,0.21615051355397397,1.0010226724657949,0.029103587950364052
B2,4,2025-2026,100,lam=100,False,False,108,1520,380,6,8.149037000748649e-14,2,0.48373885976972641,0.47105263157894739,0.41336365605371456,0.34925662004046804,1.0670222318825602,0.64316783979546022,0.21745634326274949,0.94540447005845274,0.12161776182410744
B2,4,2025-2026,300,lam=300,False,False,108,1520,380,6,7.815970093361102e-14,2,0.32841649628388536,0.47368421052631576,0.41542126922243883,0.35084015131521068,1.055824610011215,0.63599469997452496,0.21498836309665054,0.95249638279564575,0.10332822721556922
B2,4,2025-2026,1000,lam=1000,True,False,108,1520,380,5,9.7565799883625459e-10,2,0.20979913925997618,0.48421052631578948,0.42365172189733591,0.35713097360156182,1.0461090547083203,0.62908070454526399,0.21281349126603977,0.96367295453015522,0.08243610017816505
B2,4,2025-2026,3000,lam=3000,False,False,108,1520,380,5,8.8045126744873414e-12,2,0.13985968480544095,0.48947368421052634,0.42430149447693305,0.35683465292614464,1.0430969916082433,0.62645469481614824,0.21233608072550628,0.97732317494588694,0.065773816662356377
B2,4,2025-2026,10000,lam=10000,False,False,108,1520,380,5,3.2684965844964609e-13,2,0.08097837542217555,0.48947368421052634,0.41563786008230452,0.34506437768240344,1.0499876256311407,0.63069935001266442,0.21485747296300656,1.0004653841451649,0.049522241485975727
B3,1,2022-2023,100,lam=100,False,False,114,380,380,6,4.8849813083506888e-14,35,0.46477636324257388,0.50789473684210529,0.42752152211356093,0.39241465706232387,1.0199964459428035,0.60971678495730519,0.21538404320977872,0.90740655281932314,0.11258989312348033
B3,1,2022-2023,300,lam=300,False,False,114,380,380,5,1.1650680420416393e-11,35,0.26959955700058907,0.51052631578947372,0.41828760696104544,0.37047524609434007,1.0019052778823845,0.59868823182394193,0.21093881931462546,0.93876563900911014,0.06313963887327434
B3,1,2022-2023,1000,lam=1000,False,False,114,380,380,5,4.2632564145606011e-14,35,0.14528020882416584,0.52894736842105261,0.42645592341443955,0.37269769621138632,0.99993897067164961,0.59681244528410071,0.21050639335862528,0.97373266123864644,0.026206309433003172
B3,1,2022-2023,3000,lam=3000,True,False,114,380,380,5,4.2632564145606011e-14,35,0.077217957415563726,0.51578947368421058,0.3962072862651243,0.34107625941361408,1.013298528374986,0.60575843570098376,0.21497158023400856,1.0067211041473385,0.0065774242276475103
B3,1,2022-2023,10000,lam=10000,False,False,114,380,380,5,9.2370555648813024e-14,35,0.031671297321464155,0.49473684210526314,0.34805876878074721,0.2534111922141119,1.0339160881911271,0.62091090785423353,0.22237047549960196,1.0394000443451805,-0.0054839561540533932
