match_id,home_sot_residual_last5,away_sot_residual_last5,rel_sot_residual_diff,home_sot_residual_available,away_sot_residual_available,rel_sot_residual_available,home_match_number,away_match_number
496,-0.19999999999999996,-1.2000000000000002,1.0000000000000002,True,True,True,13,13
497,-1.2,0.80000000000000004,-2,True,True,True,13,13
498,2.7999999999999998,-1.6000000000000001,4.4000000000000004,True,True,True,12,12
499,-0.99999999999999989,0.20000000000000007,-1.2,True,True,True,12,13
500,-2.7999999999999998,-2,-0.79999999999999982,True,True,True,13,13
501,-0.40000000000000013,2.2000000000000002,-2.6000000000000005,True,True,True,13,12
502,-0.59999999999999998,-0.19999999999999996,-0.40000000000000002,True,True,True,12,12
503,1.4000000000000001,3,-1.5999999999999999,True,True,True,13,13
504,1.6000000000000001,-1.2,2.7999999999999998,True,True,True,12,13
505,2.3999999999999999,-1,3.3999999999999999,True,True,True,12,13
506,-2,-0.20000000000000007,-1.7999999999999998,True,True,True,14,14
507,0,0,0,True,True,True,13,14
508,1.4000000000000001,-1.2000000000000002,2.6000000000000005,True,True,True,13,14
509,-1.7999999999999998,-2,0.20000000000000018,True,True,True,14,14
510,0.79999999999999993,2.7999999999999998,-2,True,True,True,14,13
511,1.2,1.5999999999999999,-0.39999999999999991,True,True,True,14,13
512,-1.2000000000000002,1.8,-3,True,True,True,13,13
513,0.20000000000000007,0.79999999999999982,-0.59999999999999976,True,True,True,14,14
514,0,0.20000000000000001,-0.20000000000000001,True,True,True,14,13
515,-0.20000000000000001,-1.6000000000000001,1.4000000000000001,True,True,True,14,13
516,1,-2.6000000000000001,3.6000000000000001,True,True,True,15,15
517,0.80000000000000004,1.7999999999999998,-0.99999999999999978,True,True,True,14,15
518,2,-3.2000000000000002,5.2000000000000002,True,True,True,14,15
519,0.19999999999999996,-1.6000000000000001,1.8,True,True,True,15,14
520,-1,-1,0,True,True,True,15,14
521,0.40000000000000002,-0.59999999999999998,1,True,True,True,15,14
522,-1.6000000000000001,0.20000000000000018,-1.8000000000000003,True,True,True,15,15
523,0.80000000000000004,1,-0.19999999999999996,True,True,True,15,14
524,2.7999999999999998,1.2,1.5999999999999999,True,True,True,14,15
525,-0.80000000000000004,1.6000000000000001,-2.4000000000000004,True,True,True,15,14
526,0.40000000000000013,-0.40000000000000002,0.80000000000000016,True,True,True,15,16
527,0,1.8000000000000003,-1.8000000000000003,True,True,True,16,15
528,-1.7999999999999998,-0.19999999999999996,-1.5999999999999999,True,True,True,16,16
529,-0.39999999999999997,-0.60000000000000009,0.20000000000000012,True,True,True,15,16
530,-2.1999999999999997,1,-3.1999999999999997,True,True,True,16,16
531,-1,0.20000000000000018,-1.2000000000000002,True,True,True,16,16
532,1,1.8,-0.80000000000000004,True,True,True,16,15
533,-0.60000000000000009,1.2000000000000002,-1.8000000000000003,True,True,True,15,16
534,1.8000000000000003,-1,2.8000000000000003,True,True,True,15,16
535,-1.2000000000000002,0.99999999999999989,-2.2000000000000002,True,True,True,15,15
536,1.3999999999999999,-0.40000000000000002,1.7999999999999998,True,True,True,16,17
537,0.40000000000000002,-2.3999999999999999,2.7999999999999998,True,True,True,17,17
538,1.2,-1.7999999999999998,3,True,True,True,17,16
539,0,0.39999999999999991,-0.39999999999999991,True,True,True,16,16
540,1.2000000000000002,1.6000000000000001,-0.39999999999999991,True,True,True,17,17
541,1.2000000000000002,-1,2.2000000000000002,True,True,True,16,17
542,-0.39999999999999991,-3,2.6000000000000001,True,True,True,17,16
543,0.19999999999999996,1,-0.80000000000000004,True,True,True,17,16
544,0,-0.79999999999999993,0.79999999999999993,True,True,True,17,16
545,1.6000000000000001,-0.40000000000000002,2,True,True,True,17,17
546,-1.7999999999999998,1.6000000000000001,-3.3999999999999999,True,True,True,18,17
547,0.39999999999999991,0.59999999999999964,-0.19999999999999973,True,True,True,17,18
548,-1.5999999999999999,0,-1.5999999999999999,True,True,True,18,17
549,0.20000000000000001,0.99999999999999989,-0.79999999999999982,True,True,True,18,18
550,0.59999999999999987,0.59999999999999998,-1.1102230246251565e-16,True,True,True,17,18
551,-1.2,-1.2000000000000002,2.2204460492503131e-16,True,True,True,18,18
552,-1.2,1.3999999999999999,-2.5999999999999996,True,True,True,17,18
553,-4,0.80000000000000004,-4.7999999999999998,True,True,True,17,18
554,2,0.79999999999999993,1.2000000000000002,True,True,True,18,18
555,-0.59999999999999998,1.6000000000000001,-2.2000000000000002,True,True,True,17,17
556,-0.39999999999999997,-0.80000000000000004,0.40000000000000008,True,True,True,19,18
557,-0.39999999999999997,-2.2000000000000002,1.8000000000000003,True,True,True,19,18
558,-1.8,1.2,-3,True,True,True,19,19
559,0.40000000000000002,0.80000000000000004,-0.40000000000000002,True,True,True,18,18
560,-1.4000000000000001,1.6000000000000001,-3,True,True,True,19,19
561,1.0000000000000002,1.7999999999999998,-0.7999999999999996,True,True,True,18,18
562,1.3999999999999999,1,0.39999999999999991,True,True,True,19,19
563,-1.6000000000000001,-0.60000000000000009,-1,True,True,True,19,19
564,0.80000000000000004,-0.39999999999999991,1.2,True,True,True,19,18
565,-0.59999999999999987,-1.6000000000000001,1.0000000000000002,True,True,True,19,20
566,0.59999999999999998,0.40000000000000013,0.19999999999999984,True,True,True,19,18
567,-0.80000000000000027,1.2,-2,True,True,True,19,19
568,1,1.4000000000000001,-0.40000000000000013,True,True,True,19,20
569,0.59999999999999998,0.80000000000000004,-0.20000000000000007,True,True,True,20,20
570,-0.40000000000000013,1,-1.4000000000000001,True,True,True,20,20
571,-0.19999999999999996,0.80000000000000004,-1,True,True,True,20,19
572,0,0.60000000000000009,-0.60000000000000009,True,True,True,19,20
573,0.80000000000000004,-0.20000000000000001,1,True,True,True,20,20
574,0.19999999999999996,-0.60000000000000009,0.80000000000000004,True,True,True,20,20
575,-0.40000000000000013,0.79999999999999982,-1.2,True,True,True,19,20
576,-1.5999999999999999,-0.79999999999999993,-0.79999999999999993,True,True,True,19,20
577,1.4000000000000001,-1.4000000000000001,2.8000000000000003,True,True,True,20,20
578,-2.2000000000000002,0.80000000000000004,-3,True,True,True,21,21
579,0.60000000000000009,-3.2000000000000002,3.8000000000000003,True,True,True,21,22
580,-0.20000000000000001,-0.20000000000000018,1.6653345369377348e-16,True,True,True,21,21
581,-2,1,-3,True,True,True,21,21
582,1.0000000000000002,-0.19999999999999996,1.2000000000000002,True,True,True,20,21
583,0,-0.39999999999999991,0.39999999999999991,True,True,True,21,20
584,0.39999999999999991,0,0.39999999999999991,True,True,True,21,21
585,2.2000000000000002,-0.20000000000000007,2.4000000000000004,True,True,True,21,21
586,-2,0.20000000000000001,-2.2000000000000002,True,True,True,21,20
587,0.80000000000000004,-0.20000000000000007,1,True,True,True,21,20
588,-0.39999999999999997,0.80000000000000004,-1.2,True,True,True,22,21
589,0.19999999999999996,1.6000000000000001,-1.4000000000000001,True,True,True,22,21
590,-0.20000000000000007,-2.3999999999999999,2.1999999999999997,True,True,True,21,22
591,-1,2.3999999999999999,-3.3999999999999999,True,True,True,22,22
592,-0.60000000000000009,2,-2.6000000000000001,True,True,True,22,21
593,-2.6000000000000001,0.59999999999999987,-3.2000000000000002,True,True,True,23,22
594,-0.40000000000000002,-1,0.59999999999999998,True,True,True,22,23
595,1.6000000000000001,-1.6000000000000001,3.2000000000000002,True,True,True,22,22
596,-0.60000000000000009,1,-1.6000000000000001,True,True,True,22,22
597,1.3999999999999999,1.4000000000000001,-2.2204460492503131e-16,True,True,True,22,23
598,1,0.19999999999999996,0.80000000000000004,True,True,True,22,22
599,0.19999999999999996,-0.60000000000000009,0.80000000000000004,True,True,True,21,22
600,0.79999999999999993,2,-1.2000000000000002,True,True,True,22,23
601,-0.79999999999999993,-0.40000000000000002,-0.39999999999999991,True,True,True,23,23
602,-3.2000000000000002,-2.2000000000000002,-1,True,True,True,23,23
603,3.1999999999999997,-1.5999999999999999,4.7999999999999998,True,True,True,22,24
604,1.3999999999999999,1.3999999999999999,0,True,True,True,23,23
605,-0.80000000000000027,1.2000000000000002,-2.0000000000000004,True,True,True,23,23
606,2,0.39999999999999991,1.6000000000000001,True,True,True,23,22
607,0,2.9999999999999996,-2.9999999999999996,True,True,True,23,24
608,-1.3999999999999999,-1.0000000000000002,-0.39999999999999969,True,True,True,23,23
609,0.40000000000000002,0,0.40000000000000002,True,True,True,24,23
610,-0.60000000000000009,-1.2,0.59999999999999987,True,True,True,24,23
611,-1.2,-0.40000000000000002,-0.79999999999999993,True,True,True,25,24
612,-2,3.7999999999999998,-5.7999999999999998,True,True,True,24,25
613,-2.5999999999999996,0.40000000000000002,-2.9999999999999996,True,True,True,24,23
614,0.39999999999999997,-0.59999999999999987,0.99999999999999978,True,True,True,24,24
615,0.20000000000000007,1.2,-0.99999999999999989,True,True,True,24,24
616,-1.3999999999999999,0,-1.3999999999999999,True,True,True,24,24
617,-1,-1,0,True,True,True,24,24
618,-0.80000000000000004,0,-0.80000000000000004,True,True,True,25,24
619,0.20000000000000001,0.80000000000000004,-0.60000000000000009,True,True,True,25,25
620,2,-0.80000000000000004,2.7999999999999998,True,True,True,24,25
621,-0.59999999999999998,-2,1.3999999999999999,True,True,True,26,25
622,-1,-3.5999999999999996,2.5999999999999996,True,True,True,25,25
623,4.2000000000000002,-1.6000000000000001,5.8000000000000007,True,True,True,23,25
624,0.39999999999999997,-0.59999999999999998,1,True,True,True,25,25
625,3.2000000000000002,2.4000000000000004,0.79999999999999982,True,True,True,26,24
626,1,-1.2,2.2000000000000002,True,True,True,25,25
627,-0.80000000000000004,-0.80000000000000004,0,True,True,True,26,26
628,2.3999999999999999,1,1.3999999999999999,True,True,True,25,25
629,-1,1.6000000000000001,-2.6000000000000001,True,True,True,25,26
630,-2.7999999999999998,0.19999999999999996,-3,True,True,True,24,26
631,-2.5999999999999996,1.6000000000000001,-4.1999999999999993,True,True,True,26,26
632,-2.3999999999999999,2.4000000000000004,-4.8000000000000007,True,True,True,26,27
633,1.3999999999999999,-2.7999999999999998,4.1999999999999993,True,True,True,27,25
634,-1.2000000000000002,4,-5.2000000000000002,True,True,True,26,24
635,-1.6000000000000001,0.60000000000000009,-2.2000000000000002,True,True,True,26,26
636,0.20000000000000001,-1,1.2,True,True,True,27,26
637,-0.40000000000000002,-0.79999999999999993,0.39999999999999991,True,True,True,27,27
638,1.5999999999999999,1.6000000000000001,-2.2204460492503131e-16,True,True,True,26,26
639,1.8,-1,2.7999999999999998,True,True,True,25,27
640,-2.2000000000000002,-0.79999999999999993,-1.4000000000000004,True,True,True,26,26
641,3.2000000000000002,-2.8000000000000003,6,True,True,True,25,27
642,0.59999999999999998,-2,2.6000000000000001,True,True,True,27,26
643,-0.39999999999999991,1.2,-1.5999999999999999,True,True,True,27,26
644,-1.4000000000000001,-3,1.5999999999999999,True,True,True,27,27
645,-0.60000000000000009,-0.80000000000000004,0.19999999999999996,True,True,True,27,27
646,0.20000000000000001,2.2000000000000002,-2,True,True,True,27,28
647,0,0.79999999999999993,-0.79999999999999993,True,True,True,28,28
648,-1.3999999999999999,0.19999999999999996,-1.5999999999999999,True,True,True,28,27
649,0.19999999999999973,-1.7999999999999998,1.9999999999999996,True,True,True,28,28
650,0.20000000000000018,-1.5999999999999999,1.8,True,True,True,29,28
651,-3.2000000000000002,-1,-2.2000000000000002,True,True,True,28,28
652,2.7999999999999998,0.59999999999999998,2.1999999999999997,True,True,True,26,28
653,0.59999999999999998,0.19999999999999996,0.40000000000000002,True,True,True,28,28
654,-1.2,-1,-0.19999999999999996,True,True,True,29,28
655,2,2,0,True,True,True,28,27
656,-0.40000000000000013,-1,0.59999999999999987,True,True,True,28,29
657,1,1.3999999999999999,-0.39999999999999991,True,True,True,27,27
658,-1.6000000000000001,1,-2.6000000000000001,True,True,True,27,29
659,0.40000000000000002,0,0.40000000000000002,True,True,True,29,29
660,-1.6000000000000001,3.6000000000000005,-5.2000000000000011,True,True,True,29,27
661,2,1,1,True,True,True,29,28
662,-0.20000000000000001,1.7999999999999998,-1.9999999999999998,True,True,True,29,29
663,-1.7999999999999998,-1.8,2.2204460492503131e-16,True,True,True,29,29
664,-0.19999999999999996,-1.6000000000000001,1.4000000000000001,True,True,True,28,29
665,-1.6000000000000001,1.2,-2.7999999999999998,True,True,True,28,28
666,-1.3999999999999999,0.60000000000000009,-2,True,True,True,30,30
667,-1.8,1.8,-3.6000000000000001,True,True,True,30,29
668,-1.8,-1.3999999999999999,-0.40000000000000013,True,True,True,29,29
669,-1.6000000000000001,-1.8,0.19999999999999996,True,True,True,30,30
670,0.59999999999999998,0.80000000000000004,-0.20000000000000007,True,True,True,29,30
671,1.6000000000000001,2.2000000000000002,-0.60000000000000009,True,True,True,30,29
672,-1.3999999999999999,2.6000000000000001,-4,True,True,True,30,28
673,-1.5999999999999999,1.6000000000000001,-3.2000000000000002,True,True,True,30,30
674,0.40000000000000002,0.80000000000000004,-0.40000000000000002,True,True,True,30,30
675,0.39999999999999991,-0.39999999999999991,0.79999999999999982,True,True,True,29,30
676,-1.6000000000000001,0.99999999999999978,-2.5999999999999996,True,True,True,31,30
677,1.2,2.3999999999999999,-1.2,True,True,True,31,29
678,-1.6000000000000001,-0.80000000000000004,-0.80000000000000004,True,True,True,31,30
679,2.0000000000000004,-1.2000000000000002,3.2000000000000006,True,True,True,30,31
680,0,0.20000000000000001,-0.20000000000000001,True,True,True,31,31
681,-1.6000000000000001,-0.59999999999999998,-1,True,True,True,31,31
682,-0.60000000000000009,-1,0.39999999999999991,True,True,True,31,31
683,0.59999999999999998,1.7999999999999998,-1.1999999999999997,True,True,True,31,30
684,-0.80000000000000004,0.20000000000000018,-1.0000000000000002,True,True,True,30,31
685,1,0,1,True,True,True,31,30
686,-0.19999999999999996,0.80000000000000004,-1,True,True,True,32,32
687,-2.2000000000000002,-1.0000000000000002,-1.2,True,True,True,32,32
688,0,-1,1,True,True,True,32,32
689,-1.8,0.80000000000000004,-2.6000000000000001,True,True,True,31,32
690,-1.3999999999999999,0.59999999999999998,-2,True,True,True,32,32
691,0.39999999999999997,-0.60000000000000009,1,True,True,True,31,32
692,-0.19999999999999996,-0.59999999999999998,0.40000000000000002,True,True,True,32,31
693,0.19999999999999996,-1.3999999999999999,1.5999999999999999,True,True,True,31,32
694,-2.2000000000000002,-1.3999999999999999,-0.80000000000000027,True,True,True,33,32
695,1.5999999999999999,-0.39999999999999991,1.9999999999999998,True,True,True,33,33
696,0.40000000000000002,-0.40000000000000002,0.80000000000000004,True,True,True,33,33
697,0.40000000000000002,-1.8,2.2000000000000002,True,True,True,32,33
698,1.5999999999999996,-0.59999999999999998,2.1999999999999997,True,True,True,31,33
699,-0.60000000000000009,4.2000000000000002,-4.8000000000000007,True,True,True,33,30
700,-0.80000000000000004,-0.59999999999999998,-0.20000000000000007,True,True,True,32,32
701,-0.59999999999999987,0.19999999999999996,-0.79999999999999982,True,True,True,33,32
702,1.2,0.19999999999999996,1,True,True,True,33,33
703,-1.3999999999999999,2.3999999999999999,-3.7999999999999998,True,True,True,33,31
704,-0.79999999999999993,-2.5999999999999996,1.7999999999999998,True,True,True,34,34
705,4.7999999999999998,-1.3999999999999999,6.1999999999999993,True,True,True,31,34
706,-0.19999999999999996,-0.59999999999999998,0.40000000000000002,True,True,True,34,33
707,-0.79999999999999993,1.2000000000000002,-2,True,True,True,34,34
708,-1.3999999999999999,2.6000000000000001,-4,True,True,True,33,32
709,0.40000000000000013,-0.80000000000000004,1.2000000000000002,True,True,True,33,34
710,2.6000000000000001,-0.19999999999999996,2.7999999999999998,True,True,True,32,34
711,-0.39999999999999991,0.59999999999999987,-0.99999999999999978,True,True,True,33,34
712,0.80000000000000004,0.19999999999999996,0.60000000000000009,True,True,True,34,34
713,-1,0.59999999999999998,-1.6000000000000001,True,True,True,34,33
714,-0.60000000000000009,-2,1.3999999999999999,True,True,True,34,34
715,3.3999999999999999,-0.39999999999999997,3.7999999999999998,True,True,True,33,34
716,2.7999999999999998,4,-1.2000000000000002,True,True,True,32,33
717,-1,-1.8,0.80000000000000004,True,True,True,35,34
718,-1,0.20000000000000001,-1.2,True,True,True,35,35
719,3.0000000000000004,0.80000000000000004,2.2000000000000002,True,True,True,34,35
720,0.79999999999999993,-1.2,2,True,True,True,35,35
721,-0.19999999999999996,-1,0.80000000000000004,True,True,True,35,35
722,-0.80000000000000004,0.20000000000000001,-1,True,True,True,34,35
723,-1,3.7999999999999998,-4.7999999999999998,True,True,True,35,34
724,2.6000000000000001,-0.20000000000000018,2.8000000000000003,True,True,True,33,35
725,-1.6000000000000001,0.40000000000000002,-2,True,True,True,35,35
726,-2.5999999999999996,0.20000000000000018,-2.7999999999999998,True,True,True,35,35
727,-0.40000000000000002,1.2,-1.6000000000000001,True,True,True,36,36
728,-1.8,-3.1999999999999997,1.3999999999999997,True,True,True,35,36
729,-0.59999999999999998,-1.2,0.59999999999999998,True,True,True,36,36
730,-0.39999999999999991,0,-0.39999999999999991,True,True,True,36,35
731,2.3999999999999999,-0.99999999999999989,3.3999999999999999,True,True,True,35,36
732,1.3999999999999999,-2,3.3999999999999999,True,True,True,36,36
733,0.20000000000000001,3,-2.7999999999999998,True,True,True,36,34
734,-1,-0.80000000000000004,-0.19999999999999996,True,True,True,36,36
735,0.60000000000000009,2.7999999999999998,-2.1999999999999997,True,True,True,36,35
736,1.6000000000000001,-0.19999999999999996,1.8,True,True,True,36,36
737,0.39999999999999991,1.8,-1.4000000000000001,True,True,True,36,35
738,-1.2,2.5999999999999996,-3.7999999999999998,True,True,True,37,36
739,-2.2000000000000002,0.80000000000000004,-3,True,True,True,37,37
740,-0.59999999999999987,-0.40000000000000002,-0.19999999999999984,True,True,True,37,37
741,-2.8000000000000003,-0.40000000000000002,-2.4000000000000004,True,True,True,37,37
742,0.39999999999999991,0.59999999999999987,-0.19999999999999996,True,True,True,37,37
743,-3.2000000000000002,0.60000000000000009,-3.8000000000000003,True,True,True,37,37
744,0.20000000000000007,0.39999999999999991,-0.19999999999999984,True,True,True,36,37
745,2.7999999999999998,-0.59999999999999998,3.3999999999999999,True,True,True,36,36
746,-1.8,-0.80000000000000004,-1,True,True,True,37,37
747,1.2,1.6000000000000001,-0.40000000000000013,True,True,True,37,37
748,1.2,0.99999999999999978,0.20000000000000018,True,True,True,37,37
749,2.3999999999999999,1.7999999999999998,0.60000000000000009,True,True,True,37,37
750,0,-2.2000000000000002,2.2000000000000002,True,True,True,38,38
751,-0.20000000000000001,1.7999999999999998,-1.9999999999999998,True,True,True,38,38
752,-1.2,-1,-0.19999999999999996,True,True,True,38,38
753,0.60000000000000009,1.7999999999999998,-1.1999999999999997,True,True,True,38,38
754,1.6000000000000001,-3.2000000000000002,4.8000000000000007,True,True,True,38,38
755,-0.19999999999999996,-1,0.80000000000000004,True,True,True,38,38
756,-1.2,1.6000000000000001,-2.7999999999999998,True,True,True,38,38
757,0.19999999999999996,-0.79999999999999993,0.99999999999999989,True,True,True,38,38
758,1.8,-2,3.7999999999999998,True,True,True,38,38
759,-0.60000000000000009,-0.39999999999999991,-0.20000000000000018,True,True,True,38,38
760,,,,False,False,False,1,1
761,,,,False,False,False,1,1
762,,,,False,False,False,1,1
763,,,,False,False,False,1,1
764,,,,False,False,False,1,1
765,,,,False,False,False,1,1
766,,,,False,False,False,1,1
767,,,,False,False,False,1,1
768,,,,False,False,False,1,1
769,,,,False,False,False,1,1
770,,,,False,False,False,2,2
771,,,,False,False,False,2,2
772,,,,False,False,False,2,2
773,,,,False,False,False,2,2
774,,,,False,False,False,2,2
775,,,,False,False,False,2,2
776,,,,False,False,False,2,2
777,,,,False,False,False,2,2
778,,,,False,False,False,2,2
779,,,,False,False,False,3,2
780,,,,False,False,False,3,3
781,,,,False,False,False,3,3
782,,,,False,False,False,3,3
783,,,,False,False,False,3,3
784,,,,False,False,False,3,3
785,,,,False,False,False,3,3
786,,,,False,False,False,2,3
787,,,,False,False,False,3,3
788,,,,False,False,False,3,3
789,,,,False,False,False,3,4
790,,,,False,False,False,4,4
791,,,,False,False,False,4,4
792,,,,False,False,False,3,4
793,,,,False,False,False,4,4
794,,,,False,False,False,4,4
795,,,,False,False,False,4,4
796,,,,False,False,False,4,4
797,,,,False,False,False,4,4
798,,,,False,False,False,4,4
799,,,,False,False,False,5,5
800,,,,False,False,False,5,4
801,,,,False,False,False,5,5
802,,,,False,False,False,5,5
803,,,,False,False,False,5,5
804,,,,False,False,False,5,5
805,,,,False,False,False,5,5
806,,,,False,False,False,5,5
807,,,,False,False,False,5,5
808,,,,False,False,False,5,4
809,0.40000000000000002,1.7999999999999998,-1.3999999999999999,True,True,True,6,6
810,,-0.19999999999999996,,False,True,False,5,6
811,3.2000000000000002,-3.4000000000000004,6.6000000000000005,True,True,True,6,6
812,,-2,,False,True,False,5,6
813,3.7999999999999998,-1.3999999999999999,5.1999999999999993,True,True,True,6,6
814,3,1.1999999999999997,1.8000000000000003,True,True,True,6,6
815,3.8000000000000003,-1.2,5,True,True,True,6,6
816,1.8,0.39999999999999997,1.4000000000000001,True,True,True,6,6
817,-1,-4,3,True,True,True,6,6
818,-2.7999999999999998,0.60000000000000009,-3.3999999999999999,True,True,True,6,6
819,1.4000000000000001,2.2000000000000002,-0.80000000000000004,True,True,True,7,7
820,-1.2,2.4000000000000004,-3.6000000000000005,True,True,True,7,7
821,0.60000000000000009,-1.7999999999999998,2.3999999999999999,True,True,True,7,6
822,0.40000000000000002,1.6000000000000001,-1.2000000000000002,True,True,True,7,7
823,1.2000000000000002,-1.8,3,True,True,True,7,6
824,1,-0.19999999999999996,1.2,True,True,True,7,7
825,-3.8000000000000003,-2.7999999999999998,-1.0000000000000004,True,True,True,7,7
826,-3,2.7999999999999998,-5.7999999999999998,True,True,True,7,7
827,-0.39999999999999997,0,-0.39999999999999997,True,True,True,7,7
828,-1.4000000000000001,0.80000000000000004,-2.2000000000000002,True,True,True,7,7
829,-1.4000000000000001,-1.7999999999999998,0.39999999999999969,True,True,True,7,7
830,-1.3999999999999999,0.59999999999999998,-2,True,True,True,8,8
831,1,-1.2000000000000002,2.2000000000000002,True,True,True,8,8
832,1.5999999999999999,-1.1999999999999997,2.7999999999999998,True,True,True,8,8
833,-0.60000000000000009,-3.8000000000000003,3.2000000000000002,True,True,True,8,8
834,-0.59999999999999998,2,-2.6000000000000001,True,True,True,8,8
835,0.59999999999999998,0.19999999999999996,0.40000000000000002,True,True,True,8,8
836,3.0000000000000004,3.9999999999999996,-0.99999999999999911,True,True,True,8,8
837,2,-1.3999999999999999,3.3999999999999999,True,True,True,8,8
838,-2.8000000000000003,2.3999999999999999,-5.2000000000000002,True,True,True,8,8
839,-4.5999999999999996,1.3999999999999999,-6,True,True,True,8,8
840,-1.2,-3.6000000000000001,2.4000000000000004,True,True,True,9,9
841,0.20000000000000007,-0.60000000000000009,0.80000000000000016,True,True,True,9,9
842,-0.39999999999999997,1.3999999999999999,-1.7999999999999998,True,True,True,9,9
843,-0.19999999999999996,0.59999999999999998,-0.79999999999999993,True,True,True,9,9
844,2.7999999999999998,0,2.7999999999999998,True,True,True,9,9
845,1.4000000000000001,-0.40000000000000002,1.8000000000000003,True,True,True,9,9
846,0.20000000000000001,-0.59999999999999998,0.80000000000000004,True,True,True,9,9
847,-2.9999999999999996,0.59999999999999998,-3.5999999999999996,True,True,True,9,9
848,1.2000000000000002,-1,2.2000000000000002,True,True,True,9,9
849,2,1.3999999999999999,0.60000000000000009,True,True,True,9,9
850,-1.6000000000000001,1.3999999999999999,-3,True,True,True,10,10
851,0.80000000000000004,-3,3.7999999999999998,True,True,True,10,10
852,-1.2000000000000002,-1.6000000000000001,0.39999999999999991,True,True,True,10,10
853,0,1,-1,True,True,True,10,10
854,-2,1.7999999999999998,-3.7999999999999998,True,True,True,10,10
855,0.79999999999999982,-1.6000000000000001,2.3999999999999999,True,True,True,10,10
856,-0.79999999999999993,0.80000000000000004,-1.6000000000000001,True,True,True,10,10
857,0.80000000000000004,1,-0.19999999999999996,True,True,True,10,10
858,0.40000000000000002,3.8000000000000003,-3.4000000000000004,True,True,True,10,10
859,-1.2000000000000002,0.39999999999999997,-1.6000000000000001,True,True,True,10,10
860,0.99999999999999989,0.60000000000000009,0.3999999999999998,True,True,True,11,11
861,-2.1999999999999997,-1,-1.1999999999999997,True,True,True,11,11
862,1,-0.80000000000000004,1.8,True,True,True,11,11
863,0.60000000000000009,0,0.60000000000000009,True,True,True,11,11
864,2.5999999999999996,-0.40000000000000013,3,True,True,True,11,11
865,1.7999999999999998,1,0.79999999999999982,True,True,True,11,11
866,-2.8000000000000003,-1.3999999999999999,-1.4000000000000004,True,True,True,11,11
867,-2.3999999999999999,1.2,-3.5999999999999996,True,True,True,11,11
868,0,1.3999999999999999,-1.3999999999999999,True,True,True,11,11
869,0,-0.60000000000000009,0.60000000000000009,True,True,True,11,11
870,0.80000000000000004,-0.60000000000000009,1.4000000000000001,True,True,True,12,12
871,-1.2000000000000002,0.60000000000000009,-1.8000000000000003,True,True,True,12,12
872,-1.3999999999999999,1,-2.3999999999999999,True,True,True,12,12
873,0.40000000000000002,-1.8,2.2000000000000002,True,True,True,12,12
874,-0.80000000000000004,0.19999999999999996,-1,True,True,True,12,12
875,1.3999999999999999,0,1.3999999999999999,True,True,True,12,12
876,-0.80000000000000004,-1.9999999999999998,1.1999999999999997,True,True,True,12,12
877,-0.19999999999999996,3.1999999999999997,-3.3999999999999995,True,True,True,12,12
878,1.2,1.6000000000000001,-0.40000000000000013,True,True,True,12,12
879,0.59999999999999998,-0.60000000000000009,1.2000000000000002,True,True,True,12,12
880,0,0,0,True,True,True,13,13
881,-0.39999999999999991,-0.39999999999999991,0,True,True,True,13,13
882,-1.5999999999999999,-0.59999999999999987,-1,True,True,True,13,13
883,1.7999999999999998,2.6000000000000001,-0.80000000000000027,True,True,True,13,13
884,-0.80000000000000004,-0.20000000000000007,-0.59999999999999998,True,True,True,13,13
885,0.20000000000000001,0.40000000000000002,-0.20000000000000001,True,True,True,13,13
886,-2,0,-2,True,True,True,13,13
887,0,-0.40000000000000002,0.40000000000000002,True,True,True,13,13
888,-0.59999999999999998,1,-1.6000000000000001,True,True,True,13,13
889,0,1,-1,True,True,True,13,13
890,0,1.3999999999999999,-1.3999999999999999,True,True,True,14,14
891,0.79999999999999993,-2.6000000000000001,3.3999999999999999,True,True,True,14,14
892,0,-3.0000000000000004,3.0000000000000004,True,True,True,14,14
893,-1.2,-2.2000000000000002,1.0000000000000002,True,True,True,14,14
894,-0.20000000000000007,0.80000000000000004,-1,True,True,True,14,14
895,1.5999999999999999,0,1.5999999999999999,True,True,True,14,14
896,0.40000000000000002,0.40000000000000002,0,True,True,True,14,14
897,2,-0.59999999999999987,2.5999999999999996,True,True,True,14,14
898,2.2000000000000002,0,2.2000000000000002,True,True,True,14,14
899,-1,1.2,-2.2000000000000002,True,True,True,14,14
900,-2.4000000000000004,0.79999999999999982,-3.2000000000000002,True,True,True,15,15
901,0.60000000000000009,1,-0.39999999999999991,True,True,True,15,15
902,-0.80000000000000004,1.7999999999999998,-2.5999999999999996,True,True,True,15,15
903,1.8,0.20000000000000001,1.6000000000000001,True,True,True,15,15
904,1,2.7999999999999998,-1.7999999999999998,True,True,True,15,15
905,-1.7999999999999998,-1,-0.79999999999999982,True,True,True,15,15
906,-2.2000000000000002,-1,-1.2000000000000002,True,True,True,15,15
907,-3.2000000000000002,2.6000000000000001,-5.8000000000000007,True,True,True,15,15
908,1.3999999999999999,-0.80000000000000004,2.2000000000000002,True,True,True,15,15
909,0,-0.80000000000000004,0.80000000000000004,True,True,True,15,15
910,-0.60000000000000009,1,-1.6000000000000001,True,True,True,16,16
911,2.1999999999999997,1.3999999999999999,0.79999999999999982,True,True,True,16,16
912,0.60000000000000009,2.7999999999999998,-2.1999999999999997,True,True,True,16,16
