rung,fold,inner_fold,lambda,lambda_label,inner_train_matches,inner_valid_matches,inner_train_max_date,inner_valid_min_date,inner_val_log_loss,inner_val_rps,inner_val_accuracy,constant_columns
B0,3,1,3,lam=3,285,284,2022-03-18,2022-03-19,1.0568808524532292,0.23403682173063001,0.47535211267605632,0
B0,3,2,3,lam=3,569,286,2023-01-19,2023-01-21,1.0535436242878471,0.23016424011988637,0.47552447552447552,0
B0,3,3,3,lam=3,855,285,2023-10-28,2023-10-29,1.0506906898461825,0.23208713792277963,0.47017543859649125,0
B0,3,1,10,lam=10,285,284,2022-03-18,2022-03-19,1.0568808524532292,0.23403682173063001,0.47535211267605632,0
B0,3,2,10,lam=10,569,286,2023-01-19,2023-01-21,1.0535436242878471,0.23016424011988637,0.47552447552447552,0
B0,3,3,10,lam=10,855,285,2023-10-28,2023-10-29,1.0506906898461825,0.23208713792277963,0.47017543859649125,0
B0,3,1,30,lam=30,285,284,2022-03-18,2022-03-19,1.0568808524532292,0.23403682173063001,0.47535211267605632,0
B0,3,2,30,lam=30,569,286,2023-01-19,2023-01-21,1.0535436242878471,0.23016424011988637,0.47552447552447552,0
B0,3,3,30,lam=30,855,285,2023-10-28,2023-10-29,1.0506906898461825,0.23208713792277963,0.47017543859649125,0
B0,3,1,100,lam=100,285,284,2022-03-18,2022-03-19,1.0568808524532292,0.23403682173063001,0.47535211267605632,0
B0,3,2,100,lam=100,569,286,2023-01-19,2023-01-21,1.0535436242878471,0.23016424011988637,0.47552447552447552,0
B0,3,3,100,lam=100,855,285,2023-10-28,2023-10-29,1.0506906898461825,0.23208713792277963,0.47017543859649125,0
B0,4,1,0.01,lam=0.01,380,380,2022-05-22,2022-08-05,1.0546504846060354,0.23006925207756235,0.48421052631578948,0
B0,4,2,0.01,lam=0.01,760,380,2023-05-28,2023-08-11,1.0537563827171668,0.23374047783933521,0.46052631578947367,0
B0,4,3,0.01,lam=0.01,1140,380,2024-05-19,2024-08-16,1.0826402716069496,0.2358314096645121,0.40789473684210525,0
B0,4,1,0.029999999999999999,lam=0.03,380,380,2022-05-22,2022-08-05,1.0546504846060354,0.23006925207756235,0.48421052631578948,0
B0,4,2,0.029999999999999999,lam=0.03,760,380,2023-05-28,2023-08-11,1.0537563827171668,0.23374047783933521,0.46052631578947367,0
