rung,fold,test_season,lambda,lambda_label,is_selected,is_frozen_lambda,design_columns,train_matches,test_matches,newton_iterations,gradient_norm,constant_columns,coef_l2_norm,accuracy,balanced_accuracy,macro_f1,log_loss,brier_score,rps,train_log_loss,generalisation_gap
B3,1,2022-2023,0.01,lam=0.01,False,False,114,380,380,14,2.3448040384344004e-14,35,5.8741004603787745,0.45263157894736844,0.39738425894086599,0.38666994791025799,1.3205199597541606,0.72333258421563817,0.25598979222220497,0.83368621116228359,0.486833748591877
B3,1,2022-2023,0.029999999999999999,lam=0.03,False,False,114,380,380,13,1.6711024924953577e-14,35,5.48630318381674,0.45263157894736844,0.39738425894086599,0.38656313072309495,1.3033230693448254,0.71911554942624423,0.25439773277806982,0.83379874928097109,0.46952432006385436
B3,1,2022-2023,0.10000000000000001,lam=0.1,False,False,114,380,380,12,1.2181228248309139e-14,35,4.647231776248792,0.44736842105263158,0.39578089395669142,0.38618618050696268,1.270947745308896,0.70989043402363483,0.25108879282654584,0.83447200376579167,0.43647574154310431
B3,1,2022-2023,0.29999999999999999,lam=0.3,False,False,114,380,380,11,1.3836154444391013e-14,35,3.6239663211361806,0.44736842105263158,0.39702740372932799,0.38701257295231467,1.2310390566769853,0.69792284764099921,0.24717838499180364,0.83646783267982261,0.39457122399716271
B3,1,2022-2023,1,lam=1,False,True,114,380,380,10,1.1133455268819148e-14,35,2.5721232806550125,0.45000000000000001,0.39931219405587726,0.38680273386818603,1.1841334813800015,0.68300079317307039,0.24272669037114961,0.8411988973545802,0.34293458402542132
B3,1,2022-2023,3,lam=3,False,False,114,380,380,9,1.4307999229856705e-14,35,1.8085108902839417,0.45789473684210524,0.40272715324295039,0.38819999078174822,1.141357376235324,0.66773756642294013,0.23802847922252293,0.84877836332708156,0.2925790129082424
B3,1,2022-2023,10,lam=10,False,False,114,380,380,8,1.4876988529977098e-14,35,1.1854095137964515,0.46842105263157896,0.40920021640555865,0.39180640894350577,1.0944871357863128,0.64805251716748147,0.2309745107265907,0.86202004002155741,0.23246709576475544
B3,1,2022-2023,30,lam=30,False,False,114,380,380,7,1.9095836023552692e-14,35,0.78030279010602122,0.48421052631578948,0.42131629139558663,0.40273418604389549,1.0548425125791652,0.62867330807356081,0.22320240361889093,0.87983182401351123,0.17501068856565394
B3,1,2022-2023,100,lam=100,True,False,114,380,380,6,4.8849813083506888e-14,35,0.46477636324257388,0.50789473684210529,0.42752152211356093,0.39241465706232387,1.0199964459428035,0.60971678495730519,0.21538404320977872,0.90740655281932314,0.11258989312348033
B3,2,2023-2024,0.01,lam=0.01,False,False,114,760,380,8,6.1632773537545482e-14,4,5.1170540811916787,0.50526315789473686,0.44244676732481608,0.44213335909076279,1.1976927891840481,0.67730809686444848,0.23087572133001524,0.89088432779723159,0.3068084613868165
B3,2,2023-2024,0.029999999999999999,lam=0.03,False,False,114,760,380,8,3.528774494832021e-14,4,4.9767360670482992,0.50789473684210529,0.4451567944250871,0.44491076292095233,1.1941415748841528,0.675836901751101,0.23037627712408087,0.89090273245691942,0.30323884242723342
B3,2,2023-2024,0.10000000000000001,lam=0.1,False,False,114,760,380,8,5.5018489764080414e-14,4,4.5889023132238762,0.50789473684210529,0.4451567944250871,0.44491076292095233,1.1831119239648202,0.67122370183064695,0.22885712291391966,0.89105533463349529,0.29205658933132495
B3,2,2023-2024,0.29999999999999999,lam=0.3,False,False,114,760,380,8,3.397282455352979e-14,4,3.9134878970696514,0.51052631578947372,0.4457065427797135,0.44490531255237142,1.1593579862454853,0.6611071492124716,0.22571829301571208,0.89176173849786367,0.26759624774762159
B3,2,2023-2024,1,lam=1,False,True,114,760,380,7,5.6567195372281276e-11,4,2.9066694450215298,0.52368421052631575,0.45197057684862568,0.44889029803424224,1.1149520662707553,0.64183307366897802,0.22017535787816234,0.89434945463083149,0.22060261163992378
B3,2,2023-2024,3,lam=3,False,False,114,760,380,7,3.8372083288606973e-14,4,1.9970154170983196,0.53421052631578947,0.45200929152148661,0.44067562543535671,1.0699778629775103,0.6223908984740889,0.21472196650300401,0.89944040953244941,0.17053745344506088
B3,2,2023-2024,10,lam=10,False,False,114,760,380,6,1.4792389535500661e-10,4,1.237624146948703,0.53421052631578947,0.44120789779326364,0.41829860241720979,1.0288039587434046,0.60420966454607627,0.20917797664596524,0.90805994091303788,0.1207440178303667
B3,2,2023-2024,30,lam=30,False,False,114,760,380,6,2.7977620220553945e-14,4,0.78949706701651134,0.54736842105263162,0.45450251645373596,0.43079112261615976,0.99999593663841368,0.59021208767632594,0.20453675264361859,0.91806955613056707,0.081926380507846619
B3,2,2023-2024,100,lam=100,True,False,114,760,380,6,3.8413716652030416e-14,4,0.48367703779786902,0.55526315789473679,0.45560201316298876,0.41661229805600941,0.97715393463174294,0.57792227199876089,0.20057984746075927,0.93163939385324812,0.045514540778494816
B3,3,2024-2025,0.01,lam=0.01,False,False,114,1140,380,8,2.2734305947123487e-11,4,9.6765373966835764,0.4631578947368421,0.41842619745845555,0.40675403260374887,1.0555372456694105,0.62762593902748476,0.21331557785113278,0.90781878324949405,0.14771846241991649
B3,3,2024-2025,0.029999999999999999,lam=0.03,False,False,114,1140,380,7,4.3732197087275639e-10,4,8.2349064166461066,0.45789473684210524,0.41375040729879436,0.40253219106532584,1.0541705854453709,0.6270813137619049,0.21312348625926614,0.9080223920725975,0.14614819337277341
B3,3,2024-2025,0.10000000000000001,lam=0.1,False,False,114,1140,380,7,9.5104479846952472e-14,4,6.533927134717989,0.46052631578947367,0.4173346366894754,0.40735156404748424,1.0505121824852643,0.62552673372439571,0.21260750696053413,0.908656453179993,0.14185572930527135
B3,3,2024-2025,0.29999999999999999,lam=0.3,False,False,114,1140,380,7,5.1278425949874418e-14,4,4.7868583045517425,0.4631578947368421,0.42129358097100028,0.4121041427616608,1.0446226766921805,0.62278791790780486,0.21174531144483846,0.9102026733109273,0.13442000338125315
B3,3,2024-2025,1,lam=1,False,True,114,1140,380,6,2.6580163070555329e-10,4,2.9606862197681187,0.47105263157894739,0.42743564679048546,0.41756111169229698,1.0375157884041524,0.61913948097014859,0.21067131403711414,0.91357085767472934,0.12394493072942303
B3,3,2024-2025,3,lam=3,False,False,114,1140,380,6,4.677480625048247e-12,4,1.8089520914390718,0.46578947368421053,0.419208211143695,0.40641959666349914,1.0322705659519853,0.61616502018198249,0.20994180229164147,0.9175726365789012,0.1146979293730841
B3,3,2024-2025,10,lam=10,False,False,114,1140,380,6,8.9872553843406422e-14,4,1.113898855129239,0.48684210526315791,0.43685239491691102,0.41907259304773431,1.0266975276056818,0.61277046814377145,0.20932205018100802,0.92220671870053084,0.10449080890515094
B3,3,2024-2025,30,lam=30,False,False,114,1140,380,6,4.6407322429331543e-14,4,0.74608392175134741,0.51842105263157889,0.45842293906810044,0.42663938618925829,1.0206752319036538,0.609403751460181,0.20872414949985577,0.92726705628718964,0.093408175616464195
B3,3,2024-2025,100,lam=100,True,False,114,1140,380,6,8.0158102377936302e-14,4,0.48112946735718909,0.51842105263157889,0.4533724340175953,0.40769934752357923,1.0121668015216585,0.60505646249588185,0.20760700377781444,0.93489842190540573,0.077268379616252769
B3,4,2025-2026,0.01,lam=0.01,False,False,114,1520,380,8,2.4757205201099853e-10,2,8.9018176192475504,0.43947368421052629,0.39759417537195318,0.35582088339554568,1.1347799674250278,0.67594205404584795,0.2275471688561769,0.92181228346942834,0.21296768395559951
B3,4,2025-2026,0.029999999999999999,lam=0.03,False,False,114,1520,380,8,1.1203429677031362e-13,2,7.4638928271563856,0.44473684210526315,0.40170940170940167,0.35909409475492393,1.1338435513597167,0.67549357736092952,0.22740503023918096,0.92195056891344673,0.21189298244626997
B3,4,2025-2026,0.10000000000000001,lam=0.1,False,False,114,1520,380,7,1.2083476580437846e-13,2,5.9102223382676646,0.44736842105263158,0.4029006514386631,0.35989669631864935,1.13121007951779,0.67426930323202838,0.22700314613885361,0.92233934523513228,0.20887073428265768
B3,4,2025-2026,0.29999999999999999,lam=0.3,False,False,114,1520,380,6,1.7128840587663646e-10,2,4.4604417950114366,0.45526315789473687,0.40907349094483597,0.36461955662070372,1.1260964166514633,0.67197911179519632,0.22623990515581394,0.923218571604567,0.20287784504689632
B3,4,2025-2026,1,lam=1,False,True,114,1520,380,6,6.4237518949961103e-11,2,2.9494309949258581,0.4631578947368421,0.41524633045100878,0.36983355787083522,1.1172280584097398,0.66817189626463069,0.22500323964367105,0.92524293269843894,0.19198512571130089
B3,4,2025-2026,3,lam=3,False,False,114,1520,380,6,1.7828759302229713e-11,2,1.8993547317149633,0.46578947368421053,0.41730394361973305,0.37188797970358811,1.1076806292405981,0.66410321751070778,0.22376463688914783,0.92806996014974685,0.17961066909085122
B3,4,2025-2026,10,lam=10,False,False,114,1520,380,6,1.6051049378518201e-12,2,1.187039054184071,0.45526315789473687,0.40532688559004343,0.35682581901727722,1.095705143988414,0.65856205645562138,0.22209333079538446,0.93187119738964275,0.16383394659877126
B3,4,2025-2026,30,lam=30,False,False,114,1520,380,6,6.616929226765933e-14,2,0.79100435480696429,0.45526315789473687,0.40188434048083171,0.34256570620206989,1.0827323903633377,0.65184816278154145,0.21993633933774262,0.93621907521161285,0.14651331515172483
B3,4,2025-2026,100,lam=100,True,False,114,1520,380,6,1.056932319443149e-13,2,0.50739886289106784,0.4631578947368421,0.40719081654754169,0.34400651040358471,1.0679611469648036,0.643437257124993,0.21714548871436154,0.94267796194579001,0.12528318501901359
B4,1,2022-2023,0.01,lam=0.01,False,False,117,380,380,14,1.5181866180880021e-14,38,5.8741004603787781,0.45263157894736844,0.39738425894086599,0.38666994791025799,1.320519959754161,0.72333258421563829,0.25598979222220503,0.83368621116228381,0.48683374859187722
B4,1,2022-2023,0.029999999999999999,lam=0.03,False,False,117,380,380,13,1.4168570830475069e-14,38,5.4863031838167364,0.45263157894736844,0.39738425894086599,0.38656313072309495,1.3033230693448237,0.71911554942624412,0.25439773277806982,0.83379874928097109,0.46952432006385258
B4,1,2022-2023,0.10000000000000001,lam=0.1,False,False,117,380,380,12,1.3771969675779872e-14,38,4.6472317762487956,0.44736842105263158,0.39578089395669142,0.38618618050696268,1.2709477453088964,0.7098904340236345,0.25108879282654584,0.83447200376579167,0.43647574154310476
B4,1,2022-2023,0.29999999999999999,lam=0.3,False,False,117,380,380,11,1.6981208106336965e-14,38,3.6239663211361823,0.44736842105263158,0.39702740372932799,0.38701257295231467,1.2310390566769855,0.69792284764099932,0.2471783849918037,0.83646783267982261,0.39457122399716293
B4,1,2022-2023,1,lam=1,False,True,117,380,380,10,1.3766765505351941e-14,38,2.5721232806550107,0.45000000000000001,0.39931219405587726,0.38680273386818603,1.1841334813800015,0.68300079317307039,0.24272669037114961,0.8411988973545802,0.34293458402542132
B4,1,2022-2023,3,lam=3,False,False,117,380,380,9,1.2108369862318114e-14,38,1.8085108902839411,0.45789473684210524,0.40272715324295039,0.38819999078174822,1.141357376235324,0.66773756642294013,0.23802847922252293,0.84877836332708156,0.2925790129082424
B4,1,2022-2023,10,lam=10,False,False,117,380,380,8,1.1102230246251565e-14,38,1.1854095137964515,0.46842105263157896,0.40920021640555865,0.39180640894350577,1.0944871357863128,0.64805251716748147,0.2309745107265907,0.86202004002155741,0.23246709576475544
B4,1,2022-2023,30,lam=30,False,False,117,380,380,7,2.1760371282653068e-14,38,0.78030279010602133,0.48421052631578948,0.42131629139558663,0.40273418604389549,1.0548425125791652,0.62867330807356081,0.22320240361889093,0.87983182401351123,0.17501068856565394
B4,1,2022-2023,100,lam=100,True,False,117,380,380,6,4.8849813083506888e-14,38,0.46477636324257388,0.50789473684210529,0.42752152211356093,0.39241465706232387,1.0199964459428035,0.60971678495730508,0.21538404320977872,0.90740655281932314,0.11258989312348033
B4,2,2023-2024,0.01,lam=0.01,False,False,117,760,380,8,3.5166314305001833e-14,4,5.1386311345438305,0.48421052631578948,0.42047231900890436,0.41777284542192678,1.2242168780976781,0.69065787178006188,0.23500068125280227,0.88745112653255021,0.33676575156512789
B4,2,2023-2024,0.029999999999999999,lam=0.03,False,False,117,760,380,8,4.7978195851991479e-14,4,4.9994115392936473,0.48684210526315791,0.42318234610917543,0.42080229796928564,1.2203427991503855,0.68897840175159741,0.2344527730852968,0.88746947276303167,0.33287332638735379
B4,2,2023-2024,0.10000000000000001,lam=0.1,False,False,117,760,380,8,3.6953079485257945e-14,4,4.6120705912189992,0.49473684210526314,0.42889663182346105,0.42624179444599791,1.2083784199425234,0.6837596888475227,0.23280705759071219,0.88762276031103082,0.32075565963149255
B4,2,2023-2024,0.29999999999999999,lam=0.3,False,False,117,760,380,8,4.100886297209172e-14,4,3.9292952828440186,0.48947368421052634,0.41860627177700344,0.41371870806844385,1.1831776227740696,0.67267076030300377,0.22953871425309677,0.88834085010806685,0.29483677266600272
B4,2,2023-2024,1,lam=1,False,True,117,760,380,7,6.226136273213001e-11,4,2.9094149806014906,0.5,0.42648083623693384,0.42062119781911028,1.1382084106989969,0.65298607336047843,0.22422059647559117,0.89096524602133242,0.2472431646776645
B4,2,2023-2024,3,lam=3,False,False,117,760,380,7,3.7941871866564725e-14,4,2.0055885557286097,0.52105263157894732,0.44142469996128536,0.43156381193048637,1.0929104136467236,0.63390784863964744,0.21905335718940633,0.89602780434528817,0.19688260930143542
B4,2,2023-2024,10,lam=10,False,False,117,760,380,6,1.9246737537059744e-10,4,1.2567581208162695,0.52368421052631575,0.43549361207897791,0.41712505495136659,1.0467129281630525,0.61376229372635582,0.21268036353199909,0.90461536478506621,0.14209756337798629
B4,2,2023-2024,30,lam=30,False,False,117,760,380,6,3.3306690738754696e-14,4,0.80809093087717021,0.55000000000000004,0.45505226480836242,0.42797788631121958,1.010728959829174,0.5960555027666038,0.20653358092961346,0.91485098036258505,0.095877979466588936
B4,2,2023-2024,100,lam=100,True,False,117,760,380,6,3.5527136788005009e-14,4,0.49519739613336783,0.55263157894736847,0.45640727835849787,0.4241273286308555,0.98154993797956658,0.58024845599492114,0.20125642124060014,0.92908977440286711,0.05246016357669947
B4,3,2024-2025,0.01,lam=0.01,False,False,117,1140,380,8,2.8021764921469516e-11,4,9.6705031282986962,0.46052631578947367,0.41658520690778755,0.40508797637912092,1.0593897482411319,0.62913237667360011,0.21373983061883839,0.90711701961674207,0.15227272862438979
B4,3,2024-2025,0.029999999999999999,lam=0.03,False,False,117,1140,380,7,5.4501816512046546e-10,4,8.2165801604095439,0.4631578947368421,0.42054415118931249,0.41071813987301642,1.0580885173103045,0.62859866958123489,0.21356417920696935,0.90732211239090932,0.15076640491939519
B4,3,2024-2025,0.10000000000000001,lam=0.1,False,False,117,1140,380,7,4.8116892414906687e-14,4,6.4984380439938052,0.4631578947368421,0.42054415118931249,0.41107815493043459,1.0546152870603855,0.62708297517834855,0.21309286672581315,0.90795996355676944,0.1466553235036161
B4,3,2024-2025,0.29999999999999999,lam=0.3,False,False,117,1140,380,7,6.4268035337988749e-14,4,4.7432086954504715,0.46842105263157896,0.42596937113066152,0.41666955667302469,1.0490680545061941,0.62444838245720924,0.21231219527013473,0.90950067351228669,0.13956738099390742
B4,3,2024-2025,1,lam=1,False,True,117,1140,380,6,3.0012095586506859e-10,4,2.93261584746854,0.47631578947368419,0.43497882046269143,0.42638418550926471,1.0424346037881242,0.62106647869928244,0.21137549057447655,0.9128036679414715,0.12963093584665275
B4,3,2024-2025,3,lam=3,False,False,117,1140,380,6,5.7922555640743667e-12,4,1.8062073620302115,0.47894736842105262,0.43320299771912674,0.42029049677336899,1.037405255742379,0.6183997168171439,0.21077006256712708,0.91669192669637556,0.1207133290460034
B4,3,2024-2025,10,lam=10,False,False,117,1140,380,6,1.1157741397482823e-13,4,1.1237827738722277,0.49473684210526314,0.442554578038449,0.42250786195910406,1.0315380642336884,0.61512955448946061,0.21018510918233629,0.92126734241704333,0.1102707218166451
B4,3,2024-2025,30,lam=30,False,False,117,1140,380,6,4.1577852272212112e-14,4,0.75297722535950851,0.51315789473684215,0.4540566959921799,0.42429054014524387,1.0247445550409426,0.61157293654770051,0.20951008204936211,0.92642561679054325,0.09831893825039939
B4,3,2024-2025,100,lam=100,True,False,117,1140,380,6,4.6185277824406512e-14,4,0.48418673541597523,0.52368421052631575,0.46054089279895732,0.42079393726140074,1.01512866610756,0.60682841787839914,0.20826013519480396,0.93421911595535656,0.080909550152203469
B4,4,2025-2026,0.01,lam=0.01,False,False,117,1520,380,8,2.6807001656989869e-10,2,8.8934941268229561,0.44473684210526315,0.40285691674580565,0.36303851867572162,1.1361737278605664,0.67622763795139285,0.22763562547256347,0.92137724451013159,0.21479648335043477
B4,4,2025-2026,0.029999999999999999,lam=0.03,False,False,117,1520,380,8,2.6047350040747652e-13,2,7.4585007276918844,0.44473684210526315,0.40285691674580565,0.36303851867572162,1.1353163447505792,0.67581775122999044,0.22749627024678737,0.9215151488339266,0.21380119591665259
B4,4,2025-2026,0.10000000000000001,lam=0.1,False,False,117,1520,380,7,1.1811948988360577e-13,2,5.9057281311542758,0.45000000000000001,0.40697214308325425,0.36680954906266999,1.1328347778667924,0.67467453056283544,0.22709923156263767,0.9219034648196297,0.21093131304716273
B4,4,2025-2026,0.29999999999999999,lam=0.3,False,False,117,1520,380,6,1.6028568316367453e-10,2,4.4577033389631806,0.46052631578947367,0.41520259575815133,0.37398503203872729,1.1278570869386897,0.67247407331903186,0.22633629118973833,0.92278077192848007,0.20507631501020962
B4,4,2025-2026,1,lam=1,False,True,117,1520,380,6,6.0002511639845046e-11,2,2.9552020443194,0.46578947368421053,0.41817030705919594,0.37284530566973312,1.1188278230186774,0.66863561498342239,0.22506929410792628,0.92479420672791668,0.19403361629076077
B4,4,2025-2026,3,lam=3,False,False,117,1520,380,6,1.6624250587238265e-11,2,1.911182163622331,0.4631578947368421,0.41437996701154595,0.36862005754109922,1.1085773268463137,0.66426573661364019,0.22375175286665633,0.92761753683965964,0.18095979000665408
B4,4,2025-2026,10,lam=10,False,False,117,1520,380,6,1.489253165232185e-12,2,1.1959915250601936,0.46578947368421053,0.41442370170440346,0.36386706517259393,1.0954660162788405,0.65820296402809775,0.22196158240254391,0.93146541544705819,0.16400060083178236
B4,4,2025-2026,30,lam=30,False,False,117,1520,380,6,6.8278716014447127e-14,2,0.79486281528770153,0.45263157894736844,0.40010787890904848,0.3436439806810177,1.0816448690166733,0.65111602611803976,0.21973115280173233,0.93589762083773653,0.14574724817893681
B4,4,2025-2026,100,lam=100,True,False,117,1520,380,6,7.4495964952348004e-14,2,0.50852794886250852,0.46842105263157896,0.41303876976391596,0.3485647917703667,1.0664768773742239,0.64257810965675743,0.21694067537110345,0.9424360241949189,0.12404085317930502
B5,1,2022-2023,0.01,lam=0.01,False,False,126,380,380,14,2.7895871376748538e-14,47,5.8741004603787941,0.45263157894736844,0.39738425894086599,0.38666994791025799,1.3205199597541628,0.7233325842156384,0.25598979222220503,0.83368621116228359,0.48683374859187922
B5,1,2022-2023,0.029999999999999999,lam=0.03,False,False,126,380,380,13,1.8463529316559146e-14,47,5.4863031838167311,0.45263157894736844,0.39738425894086599,0.38656313072309495,1.3033230693448239,0.71911554942624412,0.25439773277806976,0.83379874928097109,0.46952432006385281
B5,1,2022-2023,0.10000000000000001,lam=0.1,False,False,126,380,380,12,1.8242352073372103e-14,47,4.647231776248792,0.44736842105263158,0.39578089395669142,0.38618618050696268,1.2709477453088962,0.70989043402363461,0.25108879282654584,0.83447200376579167,0.43647574154310453
B5,1,2022-2023,0.29999999999999999,lam=0.3,False,False,126,380,380,11,2.0886070650760757e-14,47,3.6239663211361783,0.44736842105263158,0.39702740372932799,0.38701257295231467,1.2310390566769851,0.69792284764099921,0.24717838499180372,0.83646783267982261,0.39457122399716249
B5,1,2022-2023,1,lam=1,False,True,126,380,380,10,1.482147737874584e-14,47,2.5721232806550116,0.45000000000000001,0.39931219405587726,0.38680273386818603,1.1841334813800015,0.68300079317307039,0.24272669037114966,0.8411988973545802,0.34293458402542132
B5,1,2022-2023,3,lam=3,False,False,126,380,380,9,1.4002687898084787e-14,47,1.8085108902839413,0.45789473684210524,0.40272715324295039,0.38819999078174822,1.1413573762353242,0.66773756642294013,0.23802847922252293,0.84877836332708156,0.29257901290824262
B5,1,2022-2023,10,lam=10,False,False,126,380,380,8,1.2045919817182948e-14,47,1.1854095137964515,0.46842105263157896,0.40920021640555865,0.39180640894350577,1.0944871357863128,0.64805251716748158,0.23097451072659067,0.86202004002155741,0.23246709576475544
B5,1,2022-2023,30,lam=30,False,False,126,380,380,7,1.9539925233402755e-14,47,0.78030279010602133,0.48421052631578948,0.42131629139558663,0.40273418604389549,1.0548425125791652,0.62867330807356081,0.22320240361889093,0.87983182401351123,0.17501068856565394
B5,1,2022-2023,100,lam=100,True,False,126,380,380,6,5.0626169922907138e-14,47,0.46477636324257388,0.50789473684210529,0.42752152211356093,0.39241465706232387,1.0199964459428035,0.60971678495730508,0.21538404320977872,0.90740655281932325,0.11258989312348022
B5,2,2023-2024,0.01,lam=0.01,False,False,126,760,380,8,6.111083861171096e-14,4,8.0807152227012367,0.42368421052631577,0.37890050329074715,0.37144922432155908,1.43670622067397,0.78138787000802368,0.26974075861480218,0.86910638750900049,0.56759983316496954
B5,2,2023-2024,0.029999999999999999,lam=0.03,False,False,126,760,380,8,4.4785355979293229e-14,4,7.580817710687092,0.4263157894736842,0.38080526519550911,0.37319152530590061,1.4185911298329139,0.77468814907995309,0.26734815814355356,0.86920617338832984,0.54938495644458407
B5,2,2023-2024,0.10000000000000001,lam=0.1,False,False,126,760,380,8,6.4295790913604378e-14,4,6.5025160475047352,0.42894736842105263,0.37838946960898179,0.37075487831173398,1.3750572633278455,0.75766346543029295,0.26138554903115924,0.86981045245801258,0.50524681086983292
B5,2,2023-2024,0.29999999999999999,lam=0.3,False,False,126,760,380,8,4.4391573750246494e-14,4,5.0631805339299962,0.45263157894736844,0.39875338753387535,0.39307675183448393,1.3093444227826987,0.72993777452057163,0.25193545724922889,0.87179521452217501,0.43754920826052368
B5,2,2023-2024,1,lam=1,False,True,126,760,380,7,1.1461892546194008e-10,4,3.4355844179960853,0.46842105263157896,0.40908246225319395,0.40531011448345899,1.2255045320414151,0.6921686064277035,0.239351601999094,0.87681485412229643,0.34868967791911865
B5,2,2023-2024,3,lam=3,False,False,126,760,380,7,3.6248781754011361e-14,4,2.2606677115242801,0.49473684210526314,0.4269918699186992,0.42445190215715806,1.1554085644789722,0.66092528186266108,0.22909093985497062,0.88432318042887625,0.27108538405009597
B5,2,2023-2024,10,lam=10,False,False,126,760,380,6,2.6372104500183013e-10,4,1.3727526345036793,0.51578947368421058,0.44435152922957805,0.44004315537503502,1.0878462548518784,0.63130606754499918,0.21899647118884225,0.89554899479883798,0.19229726005304038
B5,2,2023-2024,30,lam=30,False,False,126,760,380,6,1.0100253966527362e-13,4,0.86671672913916298,0.5368421052631579,0.46200542005420053,0.45532172311455116,1.0339547730790377,0.60633222268023801,0.21008535952116908,0.90802480132348906,0.12592997175554865
B5,2,2023-2024,100,lam=100,True,False,126,760,380,6,3.6859404417555197e-14,4,0.51869639921718103,0.55526315789473679,0.4691134339914827,0.45230725705596225,0.98992685179154893,0.58402767620655016,0.20242635440477472,0.92478709278276694,0.065139759008781994
B5,3,2024-2025,0.01,lam=0.01,False,False,126,1140,380,8,1.9543347212628345e-11,4,10.17098846516785,0.44210526315789472,0.40669599217986319,0.39612786549753265,1.1450829678716314,0.6696956058787088,0.23006518994703631,0.89856681943254513,0.24651614843908631
B5,3,2024-2025,0.029999999999999999,lam=0.03,False,False,126,1140,380,7,3.3592168944499706e-10,4,8.7202292883615584,0.43947368421052629,0.40454545454545454,0.39442987958756942,1.1426540543428712,0.66903238702290024,0.22985974494953706,0.89878428221392337,0.24386977212894778
B5,3,2024-2025,0.10000000000000001,lam=0.1,False,False,126,1140,380,7,7.9287271192995945e-14,4,6.8993271515528765,0.44473684210526315,0.40816226783968723,0.39887745015268045,1.1365562809256686,0.66715111205892252,0.22929313216099725,0.89950491123322418,0.23705136969244445
B5,3,2024-2025,0.29999999999999999,lam=0.3,False,False,126,1140,380,7,6.0049187844413154e-14,4,5.0499149752630101,0.45263157894736844,0.41785597914630174,0.40944721275169743,1.1268409403549335,0.66355292605713734,0.22824216041705639,0.90122305775754252,0.22561788259739102
B5,3,2024-2025,1,lam=1,False,True,126,1140,380,6,5.3620705098289534e-10,4,3.2325488256721093,0.45000000000000001,0.41645487129358094,0.40967426532263262,1.1105223025001021,0.65628025917005528,0.22625769152898773,0.90480341259544894,0.20571888990465315
B5,3,2024-2025,3,lam=3,False,False,126,1140,380,6,1.4258094704899804e-11,4,2.0699457870881139,0.4631578947368421,0.42259693711306617,0.41332662495537181,1.0887696293675702,0.64562881443080422,0.22332543902551955,0.90934735795116783,0.17942227141640232
B5,3,2024-2025,10,lam=10,False,False,126,1140,380,6,8.2858719885336996e-13,4,1.2633324930220058,0.47894736842105262,0.42596937113066141,0.40551518824900112,1.0606980979067953,0.63156074503010928,0.2186876887544921,0.91558148791889937,0.14511660998789588
B5,3,2024-2025,30,lam=30,False,False,126,1140,380,6,4.0856207306205761e-14,4,0.80200512189387885,0.48947368421052634,0.42965135223199735,0.39541590771098972,1.0382485291154973,0.62004093536653737,0.21411516159443114,0.92256607399364421,0.11568245512185305
B5,3,2024-2025,100,lam=100,True,False,126,1140,380,6,4.8849813083506888e-14,4,0.50096717918430433,0.50789473684210529,0.44227761485825995,0.3917573001971979,1.0186755628412139,0.60954424141474928,0.20977784568059801,0.93163488880788481,0.087040674033329046
B5,4,2025-2026,0.01,lam=0.01,False,False,126,1520,380,8,1.6691639902395063e-10,2,9.0582164948347206,0.43421052631578949,0.39202737375251995,0.35668107134305554,1.137551499277047,0.67570353120526394,0.22637276550210855,0.91709739902600718,0.22045410025103984
B5,4,2025-2026,0.029999999999999999,lam=0.03,False,False,126,1520,380,8,1.0886777590535246e-13,2,7.6565247042113711,0.43421052631578949,0.39202737375251995,0.35636424394319133,1.1362508118462056,0.67506226268302105,0.2261883094775331,0.91723530065400793,0.21901551119219764
B5,4,2025-2026,0.10000000000000001,lam=0.1,False,False,126,1520,380,7,7.0303138310912061e-14,2,6.1142899016614676,0.43947368421052629,0.39614260008996854,0.35966025243398508,1.1328862446390506,0.67346285386594662,0.2257218292424312,0.91763400163200148,0.21525224300704915
B5,4,2025-2026,0.29999999999999999,lam=0.3,False,False,126,1520,380,6,4.6350811066359597e-10,2,4.643244843597591,0.43947368421052629,0.39700896352943138,0.36008914090948679,1.1271536980771062,0.67087915674847587,0.22496693376056687,0.91856116089993489,0.2085925371771713
B5,4,2025-2026,1,lam=1,False,True,126,1520,380,6,1.3055629667635404e-10,2,3.0992698892071107,0.43947368421052629,0.39527623665050565,0.35902861700623823,1.1187065762356092,0.66740607051725331,0.22398774662359489,0.92072465953197202,0.19798191670363718
B5,4,2025-2026,3,lam=3,False,False,126,1520,380,6,2.5984436824444401e-11,2,2.0221260375470269,0.45000000000000001,0.40177396244647712,0.36419850598847442,1.1102252232462588,0.66416966993161886,0.22310701846046099,0.92379507946827344,0.18643014377798539
B5,4,2025-2026,10,lam=10,False,False,126,1520,380,6,1.9330093081748601e-12,2,1.2596110538826282,0.44736842105263158,0.39742131920494495,0.35318273699618058,1.0992126623882086,0.65954745409779758,0.22172628764149135,0.9281532985954144,0.17105936379279418
B5,4,2025-2026,30,lam=30,False,False,126,1520,380,6,7.3274719625260332e-14,2,0.816981644966422,0.45263157894736844,0.40125539394545245,0.35143210501166483,1.087500410426157,0.65383895626153177,0.21994831499289472,0.93323295513498727,0.1542674552911697
