book,season,date,home_team,away_team,result,overround,shin_z,price_H,prop_p_H,shin_p_H,price_D,prop_p_D,shin_p_D,price_A,prop_p_A,shin_p_A
B365C,2023-2024,2023-09-17,Everton,Arsenal,A,1.0579263543578525,0.029298243135573276,5.5,0.17186279656351228,0.16496057040081172,4.3300000000000001,0.2183014736949925,0.21330635629412009,1.55,0.60983572974149514,0.62173307330506811
B365C,2023-2024,2023-09-18,Nottingham,Burnley,D,1.0592334494773521,0.029683122949931529,2.0499999999999998,0.46052631578947367,0.46611188656638308,3.5,0.26973684210526311,0.26694405671680843,3.5,0.26973684210526311,0.26694405671680843
B365C,2023-2024,2023-09-23,Brentford,Everton,A,1.0402213773554596,0.020169365628739555,1.9099999999999999,0.50331614098829969,0.50840474775007494,3.5,0.27466680836790064,0.27289946426348527,4.3300000000000001,0.22201705064379962,0.21869578798643971
B365C,2023-2024,2023-09-23,Burnley,Manchester Utd,A,1.059605982168536,0.029941801138752611,4,0.23593675782045195,0.2316357670386503,3.7999999999999998,0.24835448191626519,0.24458991220123652,1.8300000000000001,0.51570876026328294,0.52377432076011321
B365C,2023-2024,2023-09-23,Crystal Palace,Fulham,D,1.0586550804779302,0.029397943357497791,2.0499999999999998,0.46077791250816164,0.46631917882391904,3.25,0.290644529428225,0.2887753698034311,3.7999999999999998,0.24857755806361348,0.2449054513726498
B365C,2023-2024,2023-09-23,Luton Town,Wolves,D,1.0457790154184841,0.022901701924570084,3.1000000000000001,0.30845966538370906,0.30761234260568471,3.2999999999999998,0.28976514020893884,0.28828581882136339,2.3799999999999999,0.40177519440735215,0.40410183857295201
B365C,2023-2024,2023-09-23,Manchester City,Nottingham,H,1.0463675213675214,0.024417808971036681,1.1699999999999999,0.81682662854809074,0.83351909393802992,8,0.11946089442515825,0.1118357175218459,15,0.063712477026751063,0.054645188540124304
B365C,2023-2024,2023-09-24,Arsenal,Tottenham,D,1.0587571486238476,0.02964153779491957,1.6200000000000001,0.58302694949414779,0.59392278688185618,4.3300000000000001,0.21813017509942711,0.21308721131397532,4.75,0.19884287540642515,0.19299000180416845
B365C,2023-2024,2023-09-24,Brighton,Bournemouth,H,1.0590111642743221,0.029901189810436879,1.5,0.62951807228915668,0.64250340658484573,4.75,0.19879518072289157,0.19286511781735358,5.5,0.17168674698795183,0.16463147559780067
B365C,2023-2024,2023-09-24,Chelsea,Aston Villa,A,1.0572072072072072,0.028725415047086644,1.8500000000000001,0.51129100979974429,0.51884715355571731,3.75,0.25223689816787387,0.24878631716457619,4,0.23647209203238176,0.23236652927970644
B365C,2023-2024,2023-09-24,Liverpool,West Ham,H,1.0591036414565826,0.030249958623524476,1.3600000000000001,0.69426077757207083,0.71011183671525047,5.25,0.17984660142819359,0.17299891651410762,7.5,0.12589262099973553,0.11688924677064187
B365C,2023-2024,2023-09-24,Sheffield United,Newcastle,A,1.0583566760037348,0.029561530730873475,6,0.15747684164093514,0.14992840547243652,4.2000000000000002,0.22496691662990734,0.2201987814547158,1.53,0.61755624172915746,0.6298728130728477
B365C,2023-2024,2023-09-30,Aston Villa,Brighton,H,1.0563114134542704,0.028180450289194692,2.4500000000000002,0.3864042933810376,0.38861363613826622,3.6000000000000001,0.26296958855098396,0.26004720875878329,2.7000000000000002,0.35062611806797861,0.35133915510295061
B365C,2023-2024,2023-09-30,Bournemouth,Arsenal,A,1.0576351752822342,0.029166582264269714,5.5,0.17191011235955056,0.16503706814744443,4.5,0.21011235955056176,0.20479675395750035,1.53,0.6179775280898876,0.63016617789505525
B365C,2023-2024,2023-09-30,Everton,Luton Town,A,1.055945252352438,0.028204028705359985,1.6699999999999999,0.56707712248865849,0.57678629213045862,3.75,0.25253834521494922,0.24913358409371372,5.25,0.18038453229639231,0.17408012377582768
B365C,2023-2024,2023-09-30,Manchester Utd,Crystal Palace,A,1.0499231950844854,0.025233439953932013,1.55,0.61448427212874912,0.62492150175893069,4.2000000000000002,0.22677395757132407,0.22276634347623253,6,0.15874177029992684,0.15231215476483673
B365C,2023-2024,2023-09-30,Newcastle,Burnley,H,1.0686274509803921,0.035243531959148588,1.3600000000000001,0.68807339449541283,0.70613239126785854,5,0.1871559633027523,0.17955314945493187,7.5,0.12477064220183487,0.11431445927720954
B365C,2023-2024,2023-09-30,Tottenham,Liverpool,H,1.0510366826156299,0.02555676637799037,3,0.31714719271623676,0.31652310568940906,3.7999999999999998,0.2503793626707132,0.24725036182486584,2.2000000000000002,0.4324734446130501,0.43622653248572513
B365C,2023-2024,2023-09-30,West Ham,Sheffield United,H,1.0595238095238095,0.030317828435039829,1.4399999999999999,0.65543071161048683,0.66966671740445538,4.5,0.20973782771535579,0.20416257911917587,7,0.1348314606741573,0.12617070347636883
B365C,2023-2024,2023-09-30,Wolves,Manchester City,H,1.0476190476190477,0.024226581046151996,7.5,0.12727272727272726,0.1200439922059601,5,0.19090909090909092,0.18578764446772938,1.3999999999999999,0.68181818181818177,0.69416836332631049
B365C,2023-2024,2023-10-01,Nottingham,Brentford,D,1.0607836924376848,0.030395087616390093,2.6299999999999999,0.35844078259570872,0.35956906971041375,3,0.31423308607557127,0.31337551195822644,2.8799999999999999,0.32732613132872007,0.32705541833135987
B365C,2023-2024,2023-10-02,Fulham,Chelsea,A,1.0533515731874146,0.026714912538740254,3.3999999999999999,0.2792207792207792,0.27707868731301188,3.3999999999999999,0.2792207792207792,0.27707868731301188,2.1499999999999999,0.44155844155844154,0.44584262537397623
B365C,2023-2024,2023-10-03,Luton Town,Burnley,A,1.0544182519988972,0.027213582693689897,2.8799999999999999,0.32930217355777086,0.32913842285146622,3.1000000000000001,0.30593234188592905,0.30482956338702766,2.6000000000000001,0.36476548455630003,0.36603201376150613
B365C,2023-2024,2023-10-07,Burnley,Chelsea,A,1.0392785856857714,0.019756069459934633,5.25,0.1832773166883874,0.17890726437015259,4,0.24055147815350847,0.23781691240008265,1.6699999999999999,0.57617120515810416,0.58327582322976479
B365C,2023-2024,2023-10-07,Crystal Palace,Nottingham,D,1.0611427366645583,0.030605723759804471,2.25,0.41883568448241604,0.42270629337833432,3.1000000000000001,0.3039936419630439,0.3026597402387185,3.3999999999999999,0.27717067355454006,0.27463396638294718
B365C,2023-2024,2023-10-07,Everton,Bournemouth,H,1.0572072072072072,0.028725415047086644,1.8500000000000001,0.51129100979974429,0.51884715355571731,3.75,0.25223689816787387,0.24878631716457619,4,0.23647209203238176,0.23236652927970644
B365C,2023-2024,2023-10-07,Fulham,Sheffield United,H,1.0610837438423646,0.031159403240002881,1.45,0.64995357474466109,0.66430048244784445,4.2000000000000002,0.22438873413803773,0.21929709539541725,7.5,0.12565769111730113,0.11640242215673831
B365C,2023-2024,2023-10-07,Luton Town,Tottenham,A,1.0571428571428572,0.029133952076568936,7,0.13513513513513511,0.12680369296684735,5,0.1891891891891892,0.18298177028936249,1.3999999999999999,0.67567567567567566,0.69021453674379019
B365C,2023-2024,2023-10-07,Manchester Utd,Brentford,H,1.0559468822170901,0.028233468564164976,1.6000000000000001,0.59188583301438025,0.60263395372665207,4.3300000000000001,0.21871070042101809,0.21392247246923779,5,0.18940346656460169,0.18344357380411011
B365C,2023-2024,2023-10-08,Arsenal,Manchester City,H,1.056021154543322,0.028024146362287616,2.8999999999999999,0.32653473344103395,0.32624865238692741,3.2999999999999998,0.28695476575121165,0.28503499354518097,2.4500000000000002,0.3865105008077544,0.38871635406789168
B365C,2023-2024,2023-10-08,Brighton,Liverpool,D,1.0384001161440186,0.019238367865844985,3.2000000000000002,0.30094372596994057,0.30000799257580218,4.2000000000000002,0.22929045788185948,0.22632777202739188,2.0499999999999998,0.46976581614819996,0.47366423539680585
B365C,2023-2024,2023-10-08,West Ham,Newcastle,D,1.0607843137254902,0.030476553048282895,3.3999999999999999,0.27726432532347506,0.27472858029396785,3.75,0.25138632162661739,0.24770375501441425,2,0.47134935304990755,0.47756766469161793
B365C,2023-2024,2023-10-08,Wolves,Aston Villa,D,1.0607843137254902,0.030476553048282895,3.75,0.25138632162661739,0.24770375501441425,3.3999999999999999,0.27726432532347506,0.27472858029396785,2,0.47134935304990755,0.47756766469161793
B365C,2023-2024,2023-10-21,Bournemouth,Wolves,A,1.0611427366645583,0.030605723759804249,2.25,0.41883568448241604,0.42270629337833426,3.3999999999999999,0.27717067355454006,0.27463396638294713,3.1000000000000001,0.3039936419630439,0.30265974023871856
B365C,2023-2024,2023-10-21,Brentford,Burnley,H,1.0619195046439629,0.031195797436277262,1.7,0.55393586005830908,0.56406890312576663,3.7999999999999998,0.24781341107871718,0.24384826875748963,4.75,0.19825072886297374,0.19208282811674365
B365C,2023-2024,2023-10-21,Chelsea,Arsenal,D,1.0551670551670551,0.027611461007467197,3.2999999999999998,0.28718703976435939,0.28530034479118455,3.25,0.29160530191458028,0.28989773151461584,2.25,0.42120765832106039,0.42480192369419961
B365C,2023-2024,2023-10-21,Liverpool,Everton,H,1.0476190476190477,0.024206381809836586,1.3999999999999999,0.68181818181818177,0.69417147315848771,5.25,0.1818181818181818,0.17639538051323159,7,0.13636363636363635,0.12943314632828068
B365C,2023-2024,2023-10-21,Manchester City,Brighton,H,1.0558069381598791,0.02848991752848401,1.3600000000000001,0.69642857142857151,0.71149966027391742,6,0.15785714285714289,0.15055248221123319,6.5,0.14571428571428574,0.13794785751484936
B365C,2023-2024,2023-10-21,Newcastle,Crystal Palace,H,1.0547345374931583,0.027829679264885054,1.45,0.65386611312921639,0.66690326901994157,4.5,0.21069019200830302,0.20560771527548746,7,0.13544369486248053,0.12748901570457094
B365C,2023-2024,2023-10-21,Nottingham,Luton Town,D,1.0351775392237821,0.017672446319654311,1.73,0.55839183152520744,0.56429139656156724,3.75,0.25760476494362899,0.25560140746905285,5.25,0.18400340353116357,0.18010719596937988
B365C,2023-2024,2023-10-21,Sheffield United,Manchester Utd,A,1.0425404944586529,0.021642372492555462,7.5,0.12789271404039579,0.12142307884462281,5.75,0.16681658353095102,0.16149575995059387,1.3600000000000001,0.70529070242865322,0.71708116120478338
B365C,2023-2024,2023-10-22,Aston Villa,West Ham,H,1.0634147990399891,0.031926118469887965,1.73,0.54356463968975499,0.55345180462512988,3.7999999999999998,0.24746495438507263,0.24339879983441057,4.5,0.20897040592517244,0.20314939554045969
B365C,2023-2024,2023-10-23,Tottenham,Fulham,H,1.0507246376811594,0.025675719609153713,1.5,0.63448275862068959,0.64584496417445758,4.5999999999999996,0.20689655172413796,0.202082711793376,6,0.1586206896551724,0.15207232403216647
B365C,2023-2024,2023-10-27,Crystal Palace,Tottenham,A,1.0568086883876358,0.028574301392022328,4.5,0.21027667984189721,0.20510833301743239,3.7999999999999998,0.24901185770750986,0.24543348008944096,1.75,0.54071146245059287,0.54945818689312664
B365C,2023-2024,2023-10-28,Arsenal,Sheffield United,H,1.0552343899832872,0.030034687913087443,1.1299999999999999,0.83863429832532788,0.85937451411747978,8.5,0.11148903024795534,0.10183006805425264,19,0.049876671426716861,0.038795417828267488
B365C,2023-2024,2023-10-28,Bournemouth,Burnley,H,1.0585228724763609,0.029307903017269599,2.1499999999999999,0.43940125543215836,0.44400180725145066,3.5,0.26991791405118298,0.26717254599930468,3.25,0.29068083051665861,0.28882564674924466
B365C,2023-2024,2023-10-28,Chelsea,Brentford,A,1.0577601410934743,0.029152722537667319,1.6200000000000001,0.58357649020425184,0.5943092730282562,4,0.23634847853272201,0.2321434121482803,5.25,0.18007503126302626,0.1735473148234635
B365C,2023-2024,2023-10-28,Wolves,Newcastle,D,1.0498759988977679,0.025016870860974816,3.7999999999999998,0.25065616797900264,0.24759190762278926,3.7999999999999998,0.25065616797900264,0.24759190762278926,1.9099999999999999,0.49868766404199477,0.50481618475442147
B365C,2023-2024,2023-10-29,Aston Villa,Luton Town,H,1.0504456327985738,0.025738399944205792,1.3600000000000001,0.69998303071440693,0.71374696844063656,5.5,0.17308671304938064,0.16700232642104146,7.5,0.12693025623621246,0.11925070513832205
B365C,2023-2024,2023-10-29,Brighton,Fulham,D,1.0491021324354657,0.024760162877865588,1.6200000000000001,0.58839261834715162,0.59770531862780985,4,0.23829901043059643,0.23478980759654522,5.5,0.17330837122225196,0.16750487377564488
B365C,2023-2024,2023-10-29,Liverpool,Nottingham,H,1.0534383649137746,0.027832192772191622,1.22,0.77809215844785784,0.79577461810895445,7,0.13561034761519808,0.12757432476206124,11,0.086297493936944233,0.076651057128984276
B365C,2023-2024,2023-10-29,Manchester Utd,Manchester City,A,1.0568560950726555,0.028736618317811879,5.5,0.17203683894701141,0.16527248274326686,4.2000000000000002,0.22528633671632445,0.22067520835663046,1.5700000000000001,0.60267682433666414,0.61405230890010265
B365C,2023-2024,2023-10-29,West Ham,Everton,A,1.0480859010270775,0.024082836731728341,2.1000000000000001,0.45434298440979953,0.45866571596133565,3.6000000000000001,0.26503340757238308,0.26259664690587409,3.3999999999999999,0.28062360801781738,0.27873763713279026
B365C,2023-2024,2023-11-04,Brentford,West Ham,H,1.0538608678143562,0.026970746877049034,2.1499999999999999,0.44134505158578524,0.44566099081865773,3.5,0.27111196025983952,0.26862926610879972,3.2999999999999998,0.28754298815437523,0.28570974307254249
B365C,2023-2024,2023-11-04,Burnley,Crystal Palace,A,1.0549749163879598,0.027509896592460115,3.25,0.29165841093719042,0.28996071417990815,3.2000000000000002,0.29621557360808404,0.29470215116851045,2.2999999999999998,0.41212601545472566,0.41533713465158145
B365C,2023-2024,2023-11-04,Everton,Brighton,D,1.059423769507803,0.029730523037294454,2.7999999999999998,0.33711048158640228,0.33727031051659201,3.3999999999999999,0.27762039660056659,0.27517839493796792,2.4500000000000002,0.38526912181303113,0.38755129454544013
B365C,2023-2024,2023-11-04,Fulham,Manchester Utd,A,1.0573879726803266,0.02872631635871653,2.8999999999999999,0.32611264277274515,0.32579566931900295,3.6000000000000001,0.26270185112248917,0.25971095676955763,2.2999999999999998,0.41118550610476567,0.41449337391143942
B365C,2023-2024,2023-11-04,Manchester City,Bournemouth,H,1.055959331188689,0.031147525793705222,1.0900000000000001,0.86881299834511805,0.89109678852435237,11,0.086091469836016246,0.075229983395378078,21,0.04509553181886565,0.033673228080269554
B365C,2023-2024,2023-11-04,Newcastle,Arsenal,H,1.0608465608465609,0.030425328397828244,2.7999999999999998,0.33665835411471318,0.33680718302450824,3,0.31421446384039897,0.3133555862403859,2.7000000000000002,0.34912718204488774,0.34983723073510586
B365C,2023-2024,2023-11-04,Sheffield United,Wolves,H,1.0564135564135562,0.028329865205617477,4.2000000000000002,0.22538071065989851,0.22087728060072609,3.6000000000000001,0.26294416243654828,0.25998009489800999,1.8500000000000001,0.51167512690355332,0.51914262450126392
B365C,2023-2024,2023-11-05,Luton Town,Liverpool,D,1.0575757575757576,0.030165276852111955,11,0.085959885386819479,0.075549566013610583,7.5,0.12607449856733524,0.11701761107887568,1.2,0.78796561604584525,0.80743282290751373
B365C,2023-2024,2023-11-05,Nottingham,Aston Villa,H,1.0568935427574171,0.02854571790163013,3.75,0.2523117569352708,0.24889089631999517,3.75,0.2523117569352708,0.24889089631999517,1.9099999999999999,0.49537648612945839,0.50221820736000977
B365C,2023-2024,2023-11-06,Tottenham,Chelsea,A,1.0573879726803266,0.02872631635871653,2.2999999999999998,0.41118550610476567,0.41449337391143942,3.6000000000000001,0.26270185112248917,0.25971095676955763,2.8999999999999999,0.32611264277274515,0.32579566931900295
B365C,2023-2024,2023-11-11,Arsenal,Burnley,H,1.0538461538461539,0.028459483117653672,1.2,0.79075425790754261,0.8090520791400343,6.5,0.14598540145985403,0.13810066063616111,15,0.063260340632603398,0.0528472602238046
B365C,2023-2024,2023-11-11,Bournemouth,Newcastle,H,1.0513379872018616,0.025753815225554533,4,0.23779222575736617,0.23415739108782321,3.6000000000000001,0.2642135841748513,0.26156891436016427,1.9099999999999999,0.49799419006778256,0.50427369455201254
B365C,2023-2024,2023-11-11,Crystal Palace,Everton,A,1.0627763041556144,0.031392416117958177,2.6000000000000001,0.36189683860232946,0.36322208533511446,3,0.31364392678868552,0.3127311806942682,2.8999999999999999,0.32445923460898507,0.32404673397061728
B365C,2023-2024,2023-11-11,Manchester Utd,Luton Town,H,1.0471236230110157,0.024203281699559209,1.29,0.74030781219559716,0.75458592343706332,6,0.1591661796220534,0.15294475212216352,9.5,0.10052600818234952,0.092469324440773118
B365C,2023-2024,2023-11-11,Wolves,Tottenham,H,1.0430775395712284,0.021555574759049179,3.1000000000000001,0.30925854782942752,0.30848427743501378,3.5,0.27391471379177867,0.27201624660742352,2.2999999999999998,0.41682673837879369,0.41949947595756276
B365C,2023-2024,2023-11-12,Aston Villa,Fulham,H,1.0577601410934743,0.029152722537667319,1.6200000000000001,0.58357649020425184,0.5943092730282562,4,0.23634847853272201,0.2321434121482803,5.25,0.18007503126302626,0.1735473148234635
B365C,2023-2024,2023-11-12,Brighton,Sheffield United,D,1.0666666666666667,0.034794179117399404,1.25,0.75,0.77061634062053597,6,0.15625,0.1472189303844266,10,0.09375,0.082164728995037531
B365C,2023-2024,2023-11-12,Chelsea,Manchester City,D,1.0552276645370653,0.027791726041950848,4.75,0.19950795725378639,0.19404949865663843,3.75,0.25271007918812943,0.249373460953144,1.73,0.54778196355808406,0.5565770403902176
B365C,2023-2024,2023-11-12,Liverpool,Brentford,H,1.0504456327985738,0.025738399944205792,1.3600000000000001,0.69998303071440693,0.71374696844063656,5.5,0.17308671304938064,0.16700232642104146,7.5,0.12693025623621246,0.11925070513832205
B365C,2023-2024,2023-11-12,West Ham,Nottingham,H,1.0444444444444443,0.022317412218241017,1.8,0.53191489361702138,0.53848116848079586,3.75,0.25531914893617025,0.25272582134288596,4.5,0.21276595744680854,0.20879301017631804
B365C,2023-2024,2023-11-25,Brentford,Arsenal,A,1.0699760765550239,0.035419208405634228,5.5,0.16992733370598101,0.1615496772884491,3.7999999999999998,0.24594745667970933,0.2413259062843057,1.6000000000000001,0.58412520961430969,0.59712441642724523
B365C,2023-2024,2023-11-25,Burnley,West Ham,A,1.0533515731874146,0.026714912538740254,3.3999999999999999,0.2792207792207792,0.27707868731301188,3.3999999999999999,0.2792207792207792,0.27707868731301188,2.1499999999999999,0.44155844155844154,0.44584262537397623
B365C,2023-2024,2023-11-25,Luton Town,Crystal Palace,H,1.0576923076923077,0.028930418413251058,4,0.23636363636363636,0.23223388565535688,3.25,0.29090909090909089,0.28907605860880298,2,0.47272727272727272,0.47869005573584023
B365C,2023-2024,2023-11-25,Manchester City,Liverpool,D,1.0572774144299752,0.028832623160973903,1.7,0.55636797503594704,0.56585525380860946,4.2000000000000002,0.22519656132407379,0.22059237569023321,4.3300000000000001,0.21843546363997918,0.2135523705011575
B365C,2023-2024,2023-11-25,Newcastle,Chelsea,H,1.058005914659907,0.029028545903681646,2.6299999999999999,0.35938186319530413,0.36049261074723821,3.6000000000000001,0.26254841672323603,0.25952204124294553,2.5,0.37806972008145995,0.3799853480098162
B365C,2023-2024,2023-11-25,Nottingham,Brighton,A,1.0555555555555556,0.027848572901242541,3.6000000000000001,0.26315789473684209,0.26026488606231885,3.6000000000000001,0.26315789473684209,0.26026488606231885,2,0.47368421052631576,0.47947022787536231
B365C,2023-2024,2023-11-25,Sheffield United,Bournemouth,A,1.0449482118428766,0.022503655262801237,3.3999999999999999,0.28146624275294563,0.27973220297124418,3.5,0.27342435010286142,0.2714241617980081,2.1499999999999999,0.44510940714419306,0.44884363523074772
B365C,2023-2024,2023-11-26,Everton,Manchester Utd,A,1.0536288102828029,0.026822967790795627,2.6299999999999999,0.36087484811664639,0.36196697407730305,3.2999999999999998,0.28760631834750905,0.28579439122820149,2.7000000000000002,0.3515188335358444,0.3522386346944954
B365C,2023-2024,2023-11-26,Tottenham,Aston Villa,A,1.0588235294117649,0.029447157385201983,2.5499999999999998,0.37037037037037035,0.37197332763029167,3.75,0.25185185185185177,0.24832224481043566,2.5,0.37777777777777771,0.37970442755927269
B365C,2023-2024,2023-11-27,Fulham,Wolves,H,1.0565317035905271,0.028283386920154197,2.3799999999999999,0.39768618944323936,0.40038091129793496,3.2999999999999998,0.28681610026512416,0.2848720402202074,3,0.31549771029163654,0.31474704848185769
B365C,2023-2024,2023-12-02,Arsenal,Wolves,H,1.0568516183270282,0.02976572620675394,1.22,0.77557919856816149,0.79426487478359353,6.5,0.14557024957740877,0.13736218056388003,12,0.07885055185442974,0.068372944652526399
B365C,2023-2024,2023-12-02,Brentford,Luton Town,H,1.0583566760037348,0.029561530730873364,1.53,0.61755624172915746,0.62987281307284759,4.2000000000000002,0.22496691662990734,0.22019878145471583,6,0.15747684164093514,0.14992840547243655
B365C,2023-2024,2023-12-02,Burnley,Sheffield United,H,1.0564892623716153,0.028467842011933919,1.7,0.55678303137428198,0.56615107878005699,3.6000000000000001,0.26292532037118871,0.25992053487028122,5.25,0.18029164825452937,0.17392838634966179
B365C,2023-2024,2023-12-02,Newcastle,Manchester Utd,H,1.0572649572649575,0.028720705497442989,1.95,0.48504446240905413,0.49149023735913488,3.75,0.25222312045270812,0.24878086033668595,3.6000000000000001,0.26273241713823764,0.25972890230417922
B365C,2023-2024,2023-12-02,Nottingham,Everton,A,1.0500938726745179,0.025049411221826079,2.7999999999999998,0.34010564811052413,0.34035622916485603,3.1000000000000001,0.30719219829337663,0.30622295578378383,2.7000000000000002,0.35270215359609908,0.35342081505136014
B365C,2023-2024,2023-12-03,Bournemouth,Aston Villa,D,1.0595238095238093,0.029835334861511853,3,0.31460674157303375,0.31375935988905201,4,0.23595505617977533,0.23168484261769057,2.1000000000000001,0.44943820224719105,0.45455579749325736
B365C,2023-2024,2023-12-03,Chelsea,Brighton,H,1.0583657478525161,0.029495932097542976,1.5700000000000001,0.60181716618440106,0.61345638374152878,4.3300000000000001,0.21821084316616851,0.21318433658016794,5.25,0.17997199064943042,0.17335927967830328
B365C,2023-2024,2023-12-03,Liverpool,Fulham,H,1.0428571428571429,0.022049876993278927,1.25,0.76712328767123283,0.78097821433621295,7,0.13698630136986301,0.13063418923353032,10,0.095890410958904104,0.08838759643025669
B365C,2023-2024,2023-12-03,Manchester City,Tottenham,D,1.0538461538461539,0.027888365681209393,1.25,0.75912408759124095,0.77617933783902493,6.5,0.14598540145985403,0.13832984891494166,10,0.094890510948905119,0.085490813246033345
B365C,2023-2024,2023-12-03,West Ham,Crystal Palace,D,1.0513379872018616,0.025753815225554699,1.9099999999999999,0.49799419006778256,0.50427369455201265,3.6000000000000001,0.2642135841748513,0.26156891436016427,4,0.23779222575736617,0.23415739108782319
B365C,2023-2024,2023-12-05,Luton Town,Arsenal,A,1.0385243841126195,0.020201787740194488,17,0.056641452344931918,0.048909302647861509,8,0.12036308623298032,0.11403663074747153,1.1699999999999999,0.82299546142208779,0.83705406660466686
B365C,2023-2024,2023-12-05,Wolves,Burnley,H,1.0513379872018616,0.025753815225554699,1.9099999999999999,0.49799419006778256,0.50427369455201265,3.6000000000000001,0.2642135841748513,0.26156891436016427,4,0.23779222575736617,0.23415739108782319
B365C,2023-2024,2023-12-06,Aston Villa,Manchester City,H,1.0553791887125219,0.027931785106445339,5,0.18950534759358292,0.18361399157256325,4.2000000000000002,0.22560160427807488,0.22114191851125678,1.6200000000000001,0.58489304812834231,0.59524408991618005
B365C,2023-2024,2023-12-06,Brighton,Brentford,H,1.0485527544351072,0.024421736735452282,1.7,0.56099732858414975,0.56921876703164309,4.2000000000000002,0.22707034728406059,0.22322575243473766,4.5,0.21193232413178986,0.20755548053361925
B365C,2023-2024,2023-12-06,Crystal Palace,Bournemouth,A,1.0538302277432712,0.026940591962119065,2.2999999999999998,0.41257367387033406,0.41573549532005472,3.5,0.27111984282907664,0.26864413974512596,3,0.31630648330058941,0.31562036493481926
B365C,2023-2024,2023-12-06,Fulham,Nottingham,H,1.0607843137254902,0.030476553048282895,2,0.47134935304990755,0.47756766469161793,3.3999999999999999,0.27726432532347506,0.27472858029396785,3.75,0.25138632162661739,0.24770375501441425
B365C,2023-2024,2023-12-06,Manchester Utd,Chelsea,H,1.0575139146567718,0.028778271965590019,2.75,0.34385964912280703,0.34430067576372714,3.5,0.27017543859649124,0.267496006274419,2.4500000000000002,0.38596491228070173,0.38820331796185376
B365C,2023-2024,2023-12-06,Sheffield United,Liverpool,A,1.0474576271186442,0.024982041903558405,15,0.063646170442286931,0.054389514269452752,7.5,0.12729234088457386,0.11974572193219257,1.1799999999999999,0.8090614886731391,0.82586476379835461
B365C,2023-2024,2023-12-07,Everton,Newcastle,H,1.0611427366645583,0.030605723759804249,3.1000000000000001,0.3039936419630439,0.30265974023871856,3.3999999999999999,0.27717067355454006,0.27463396638294713,2.25,0.41883568448241604,0.42270629337833426
B365C,2023-2024,2023-12-07,Tottenham,West Ham,A,1.0368568480023588,0.018517544733414493,1.7,0.5673254656618798,0.57375273552780037,4.2000000000000002,0.22963173610123702,0.22677565991425258,4.75,0.20304279823688326,0.1994716045579471
B365C,2023-2024,2023-12-09,Aston Villa,Arsenal,H,1.0444444444444445,0.02227071442637657,3.6000000000000001,0.26595744680851063,0.26372833928588113,3.75,0.25531914893617019,0.25274289672807132,2,0.47872340425531912,0.48352876398604755
B365C,2023-2024,2023-12-09,Brighton,Burnley,D,1.0571695718960794,0.028923885438817187,1.55,0.61027228504643383,0.62203200279962512,4.2000000000000002,0.2252195337671363,0.2205700257330159,5.75,0.16450818118642999,0.1573979714673589
B365C,2023-2024,2023-12-09,Crystal Palace,Liverpool,A,1.0588169140800718,0.029918422224015195,6.5,0.14530005310674457,0.13716077420066239,4.75,0.19883165161975572,0.19287747935049976,1.4399999999999999,0.65586829527349977,0.66996174644883788
B365C,2023-2024,2023-12-09,Manchester Utd,Bournemouth,A,1.0592297104999182,0.029855580753945954,1.6499999999999999,0.57217107871206463,0.58267531666450523,4.3300000000000001,0.21803285909351189,0.21295551320645631,4.5,0.20979606219442365,0.20436917012903844
B365C,2023-2024,2023-12-09,Sheffield United,Brentford,H,1.0634147990399891,0.031926118469887577,4.5,0.20897040592517244,0.20314939554045974,3.7999999999999998,0.24746495438507263,0.24339879983441062,1.73,0.54356463968975499,0.55345180462512966
B365C,2023-2024,2023-12-09,Wolves,Nottingham,D,1.0621993993334815,0.031235357087643745,1.9099999999999999,0.49290200102976151,0.50025497263238072,3.25,0.2896747144513368,0.2876292720215663,4.3300000000000001,0.21742328451890172,0.2121157553460529
B365C,2023-2024,2023-12-10,Everton,Chelsea,H,1.0595238095238095,0.029786755508820206,2.3999999999999999,0.39325842696629215,0.39589620604949466,3.5,0.2696629213483146,0.2668684685454627,2.7999999999999998,0.33707865168539325,0.33723532540504264
B365C,2023-2024,2023-12-10,Fulham,West Ham,H,1.0479520479520479,0.024003970878153424,2.2000000000000002,0.43374642516682554,0.43732227566866777,3.5,0.27264061010486179,0.27048255364908569,3.25,0.29361296472831272,0.29219517068224649
B365C,2023-2024,2023-12-10,Luton Town,Manchester City,A,1.0577140373750544,0.030512067561695388,13,0.072725778617799317,0.061839485528353173,7.5,0.12605801627085214,0.11686978725205921,1.1799999999999999,0.8012162051113485,0.82129072721958762
B365C,2023-2024,2023-12-10,Tottenham,Newcastle,H,1.0607843137254902,0.030476553048282895,2,0.47134935304990755,0.47756766469161793,3.75,0.25138632162661739,0.24770375501441425,3.3999999999999999,0.27726432532347506,0.27472858029396785
B365C,2023-2024,2023-12-15,Nottingham,Tottenham,A,1.0474239490942927,0.02386665152934242,4.75,0.20099436906279997,0.19633821953647482,4.2000000000000002,0.22731506024959519,0.22356166039969519,1.6699999999999999,0.57169057068760476,0.58010012006383005
B365C,2023-2024,2023-12-16,Burnley,Everton,A,1.0426587301587302,0.021348661261546387,3.2000000000000002,0.29971455756422455,0.29864558512470651,3.5,0.27402473834443386,0.27214697416102046,2.25,0.42626070409134154,0.42920744071427303
