rung,fold,test_season,lambda,lambda_label,is_selected,is_frozen_lambda,design_columns,train_matches,test_matches,newton_iterations,gradient_norm,constant_columns,coef_l2_norm,accuracy,balanced_accuracy,macro_f1,log_loss,brier_score,rps,train_log_loss,generalisation_gap,source
B4,1,2022-2023,0.01,lam=0.01,False,False,117,380,380,14,1.5181866180880021e-14,38,5.8741004603787781,0.45263157894736844,0.39738425894086599,0.38666994791025799,1.320519959754161,0.72333258421563829,0.25598979222220503,0.83368621116228381,0.48683374859187722,instrument_4
B4,1,2022-2023,0.029999999999999999,lam=0.03,False,False,117,380,380,13,1.4168570830475069e-14,38,5.4863031838167364,0.45263157894736844,0.39738425894086599,0.38656313072309495,1.3033230693448237,0.71911554942624412,0.25439773277806982,0.83379874928097109,0.46952432006385258,instrument_4
B4,1,2022-2023,0.10000000000000001,lam=0.1,False,False,117,380,380,12,1.3771969675779872e-14,38,4.6472317762487956,0.44736842105263158,0.39578089395669142,0.38618618050696268,1.2709477453088964,0.7098904340236345,0.25108879282654584,0.83447200376579167,0.43647574154310476,instrument_4
B4,1,2022-2023,0.29999999999999999,lam=0.3,False,False,117,380,380,11,1.6981208106336965e-14,38,3.6239663211361823,0.44736842105263158,0.39702740372932799,0.38701257295231467,1.2310390566769855,0.69792284764099932,0.2471783849918037,0.83646783267982261,0.39457122399716293,instrument_4
B4,1,2022-2023,1,lam=1,False,True,117,380,380,10,1.3766765505351941e-14,38,2.5721232806550107,0.45000000000000001,0.39931219405587726,0.38680273386818603,1.1841334813800015,0.68300079317307039,0.24272669037114961,0.8411988973545802,0.34293458402542132,instrument_4
B4,1,2022-2023,3,lam=3,False,False,117,380,380,9,1.2108369862318114e-14,38,1.8085108902839411,0.45789473684210524,0.40272715324295039,0.38819999078174822,1.141357376235324,0.66773756642294013,0.23802847922252293,0.84877836332708156,0.2925790129082424,instrument_4
B4,1,2022-2023,10,lam=10,False,False,117,380,380,8,1.1102230246251565e-14,38,1.1854095137964515,0.46842105263157896,0.40920021640555865,0.39180640894350577,1.0944871357863128,0.64805251716748147,0.2309745107265907,0.86202004002155741,0.23246709576475544,instrument_4
B4,1,2022-2023,30,lam=30,False,False,117,380,380,7,2.1760371282653068e-14,38,0.78030279010602133,0.48421052631578948,0.42131629139558663,0.40273418604389549,1.0548425125791652,0.62867330807356081,0.22320240361889093,0.87983182401351123,0.17501068856565394,instrument_4
B4,1,2022-2023,100,lam=100,True,False,117,380,380,6,4.8849813083506888e-14,38,0.46477636324257388,0.50789473684210529,0.42752152211356093,0.39241465706232387,1.0199964459428035,0.60971678495730508,0.21538404320977872,0.90740655281932314,0.11258989312348033,instrument_4
B4,1,2022-2023,300,lam=300,False,False,117,380,380,5,1.1650236331206543e-11,38,0.26959955700058907,0.51052631578947372,0.41828760696104544,0.37047524609434007,1.0019052778823843,0.59868823182394204,0.21093881931462546,0.93876563900911014,0.063139638873274118,instrument_5
B4,1,2022-2023,1000,lam=1000,False,False,117,380,380,5,4.4408920985006262e-14,38,0.14528020882416584,0.52894736842105261,0.42645592341443955,0.37269769621138632,0.99993897067164961,0.59681244528410071,0.21050639335862528,0.97373266123864644,0.026206309433003172,instrument_5
B4,1,2022-2023,3000,lam=3000,True,False,117,380,380,5,4.2632564145606011e-14,38,0.077217957415563712,0.51578947368421058,0.3962072862651243,0.34107625941361408,1.013298528374986,0.60575843570098364,0.2149715802340085,1.0067211041473385,0.0065774242276475103,instrument_5
B4,1,2022-2023,10000,lam=10000,False,False,117,380,380,5,9.2370555648813024e-14,38,0.031671297321464155,0.49473684210526314,0.34805876878074721,0.2534111922141119,1.0339160881911271,0.62091090785423353,0.22237047549960196,1.0394000443451805,-0.0054839561540533932,instrument_5
B4,2,2023-2024,0.01,lam=0.01,False,False,117,760,380,8,3.5166314305001833e-14,4,5.1386311345438305,0.48421052631578948,0.42047231900890436,0.41777284542192678,1.2242168780976781,0.69065787178006188,0.23500068125280227,0.88745112653255021,0.33676575156512789,instrument_4
B4,2,2023-2024,0.029999999999999999,lam=0.03,False,False,117,760,380,8,4.7978195851991479e-14,4,4.9994115392936473,0.48684210526315791,0.42318234610917543,0.42080229796928564,1.2203427991503855,0.68897840175159741,0.2344527730852968,0.88746947276303167,0.33287332638735379,instrument_4
B4,2,2023-2024,0.10000000000000001,lam=0.1,False,False,117,760,380,8,3.6953079485257945e-14,4,4.6120705912189992,0.49473684210526314,0.42889663182346105,0.42624179444599791,1.2083784199425234,0.6837596888475227,0.23280705759071219,0.88762276031103082,0.32075565963149255,instrument_4
B4,2,2023-2024,0.29999999999999999,lam=0.3,False,False,117,760,380,8,4.100886297209172e-14,4,3.9292952828440186,0.48947368421052634,0.41860627177700344,0.41371870806844385,1.1831776227740696,0.67267076030300377,0.22953871425309677,0.88834085010806685,0.29483677266600272,instrument_4
B4,2,2023-2024,1,lam=1,False,True,117,760,380,7,6.226136273213001e-11,4,2.9094149806014906,0.5,0.42648083623693384,0.42062119781911028,1.1382084106989969,0.65298607336047843,0.22422059647559117,0.89096524602133242,0.2472431646776645,instrument_4
B4,2,2023-2024,3,lam=3,False,False,117,760,380,7,3.7941871866564725e-14,4,2.0055885557286097,0.52105263157894732,0.44142469996128536,0.43156381193048637,1.0929104136467236,0.63390784863964744,0.21905335718940633,0.89602780434528817,0.19688260930143542,instrument_4
B4,2,2023-2024,10,lam=10,False,False,117,760,380,6,1.9246737537059744e-10,4,1.2567581208162695,0.52368421052631575,0.43549361207897791,0.41712505495136659,1.0467129281630525,0.61376229372635582,0.21268036353199909,0.90461536478506621,0.14209756337798629,instrument_4
B4,2,2023-2024,30,lam=30,False,False,117,760,380,6,3.3306690738754696e-14,4,0.80809093087717021,0.55000000000000004,0.45505226480836242,0.42797788631121958,1.010728959829174,0.5960555027666038,0.20653358092961346,0.91485098036258505,0.095877979466588936,instrument_4
B4,2,2023-2024,100,lam=100,True,False,117,760,380,6,3.5527136788005009e-14,4,0.49519739613336783,0.55263157894736847,0.45640727835849787,0.4241273286308555,0.98154993797956658,0.58024845599492114,0.20125642124060014,0.92908977440286711,0.05246016357669947,instrument_4
B4,2,2023-2024,300,lam=300,False,False,117,760,380,6,3.730349362740526e-14,4,0.30200462147528589,0.57105263157894737,0.46783584978706932,0.42330318039014231,0.9662100004749965,0.57120775690621928,0.19875807786282829,0.94611762678006928,0.020092373694927224,instrument_5
B4,2,2023-2024,1000,lam=1000,True,False,117,760,380,5,8.436518150745087e-11,4,0.17279285529822719,0.57631578947368423,0.46867982965543947,0.41559713416834182,0.9628508344190535,0.56918524135302095,0.19920954818208572,0.96700935038056024,-0.0041585159615067369,instrument_5
B4,2,2023-2024,3000,lam=3000,False,False,117,760,380,5,9.5923269327613525e-14,4,0.10428652812380423,0.57631578947368423,0.46545876887340304,0.41325922985311631,0.97352183291937366,0.57671116205892492,0.20356470080244848,0.98794336525735316,-0.014421532337979492,instrument_5
B4,2,2023-2024,10000,lam=10000,False,False,117,760,380,5,1.9184653865522705e-13,4,0.051568638312010001,0.5368421052631579,0.41675571041424703,0.3583203113031222,1.0014953026910602,0.59728330003325758,0.21396235439391023,1.0162231472006429,-0.014727844509582644,instrument_5
B4,3,2024-2025,0.01,lam=0.01,False,False,117,1140,380,8,2.8021764921469516e-11,4,9.6705031282986962,0.46052631578947367,0.41658520690778755,0.40508797637912092,1.0593897482411319,0.62913237667360011,0.21373983061883839,0.90711701961674207,0.15227272862438979,instrument_4
B4,3,2024-2025,0.029999999999999999,lam=0.03,False,False,117,1140,380,7,5.4501816512046546e-10,4,8.2165801604095439,0.4631578947368421,0.42054415118931249,0.41071813987301642,1.0580885173103045,0.62859866958123489,0.21356417920696935,0.90732211239090932,0.15076640491939519,instrument_4
B4,3,2024-2025,0.10000000000000001,lam=0.1,False,False,117,1140,380,7,4.8116892414906687e-14,4,6.4984380439938052,0.4631578947368421,0.42054415118931249,0.41107815493043459,1.0546152870603855,0.62708297517834855,0.21309286672581315,0.90795996355676944,0.1466553235036161,instrument_4
B4,3,2024-2025,0.29999999999999999,lam=0.3,False,False,117,1140,380,7,6.4268035337988749e-14,4,4.7432086954504715,0.46842105263157896,0.42596937113066152,0.41666955667302469,1.0490680545061941,0.62444838245720924,0.21231219527013473,0.90950067351228669,0.13956738099390742,instrument_4
B4,3,2024-2025,1,lam=1,False,True,117,1140,380,6,3.0012095586506859e-10,4,2.93261584746854,0.47631578947368419,0.43497882046269143,0.42638418550926471,1.0424346037881242,0.62106647869928244,0.21137549057447655,0.9128036679414715,0.12963093584665275,instrument_4
B4,3,2024-2025,3,lam=3,False,False,117,1140,380,6,5.7922555640743667e-12,4,1.8062073620302115,0.47894736842105262,0.43320299771912674,0.42029049677336899,1.037405255742379,0.6183997168171439,0.21077006256712708,0.91669192669637556,0.1207133290460034,instrument_4
B4,3,2024-2025,10,lam=10,False,False,117,1140,380,6,1.1157741397482823e-13,4,1.1237827738722277,0.49473684210526314,0.442554578038449,0.42250786195910406,1.0315380642336884,0.61512955448946061,0.21018510918233629,0.92126734241704333,0.1102707218166451,instrument_4
B4,3,2024-2025,30,lam=30,False,False,117,1140,380,6,4.1577852272212112e-14,4,0.75297722535950851,0.51315789473684215,0.4540566959921799,0.42429054014524387,1.0247445550409426,0.61157293654770051,0.20951008204936211,0.92642561679054325,0.09831893825039939,instrument_4
B4,3,2024-2025,100,lam=100,True,False,117,1140,380,6,4.6185277824406512e-14,4,0.48418673541597523,0.52368421052631575,0.46054089279895732,0.42079393726140074,1.01512866610756,0.60682841787839914,0.20826013519480396,0.93421911595535656,0.080909550152203469,instrument_4
B4,3,2024-2025,300,lam=300,False,False,117,1140,380,6,6.0396132539608516e-14,4,0.31401833154977016,0.50789473684210529,0.43866080156402737,0.3754446138211382,1.0058481697838677,0.60173550324575897,0.20670792445536676,0.94433502960009963,0.061513140183768078,instrument_5
B4,3,2024-2025,1000,lam=1000,True,False,117,1140,380,5,7.1103212206935495e-10,4,0.19159589082429554,0.50789473684210529,0.43828608667318347,0.37446293108943712,1.0020993960735469,0.59923271980863824,0.20635343744000564,0.95857629416180778,0.043523101911739137,instrument_5
B4,3,2024-2025,3000,lam=3000,False,False,117,1140,380,5,3.3590907833058736e-12,4,0.12458499184727688,0.49736842105263157,0.42781036168132941,0.36363284650353034,1.0085289629927217,0.60294151839395682,0.20865780176191615,0.97427300349550106,0.034255959497220601,instrument_5
B4,3,2024-2025,10000,lam=10000,False,False,117,1140,380,5,2.4158453015843406e-13,4,0.069169534901905638,0.48947368421052634,0.41536331052460085,0.34277022544078828,1.0287311737465752,0.61653454709199595,0.2156380603683869,0.99955944259281693,0.029171731153758262,instrument_5
B4,4,2025-2026,0.01,lam=0.01,False,False,117,1520,380,8,2.6807001656989869e-10,2,8.8934941268229561,0.44473684210526315,0.40285691674580565,0.36303851867572162,1.1361737278605664,0.67622763795139285,0.22763562547256347,0.92137724451013159,0.21479648335043477,instrument_4
B4,4,2025-2026,0.029999999999999999,lam=0.03,False,False,117,1520,380,8,2.6047350040747652e-13,2,7.4585007276918844,0.44473684210526315,0.40285691674580565,0.36303851867572162,1.1353163447505792,0.67581775122999044,0.22749627024678737,0.9215151488339266,0.21380119591665259,instrument_4
B4,4,2025-2026,0.10000000000000001,lam=0.1,False,False,117,1520,380,7,1.1811948988360577e-13,2,5.9057281311542758,0.45000000000000001,0.40697214308325425,0.36680954906266999,1.1328347778667924,0.67467453056283544,0.22709923156263767,0.9219034648196297,0.21093131304716273,instrument_4
B4,4,2025-2026,0.29999999999999999,lam=0.3,False,False,117,1520,380,6,1.6028568316367453e-10,2,4.4577033389631806,0.46052631578947367,0.41520259575815133,0.37398503203872729,1.1278570869386897,0.67247407331903186,0.22633629118973833,0.92278077192848007,0.20507631501020962,instrument_4
B4,4,2025-2026,1,lam=1,False,True,117,1520,380,6,6.0002511639845046e-11,2,2.9552020443194,0.46578947368421053,0.41817030705919594,0.37284530566973312,1.1188278230186774,0.66863561498342239,0.22506929410792628,0.92479420672791668,0.19403361629076077,instrument_4
B4,4,2025-2026,3,lam=3,False,False,117,1520,380,6,1.6624250587238265e-11,2,1.911182163622331,0.4631578947368421,0.41437996701154595,0.36862005754109922,1.1085773268463137,0.66426573661364019,0.22375175286665633,0.92761753683965964,0.18095979000665408,instrument_4
B4,4,2025-2026,10,lam=10,False,False,117,1520,380,6,1.489253165232185e-12,2,1.1959915250601936,0.46578947368421053,0.41442370170440346,0.36386706517259393,1.0954660162788405,0.65820296402809775,0.22196158240254391,0.93146541544705819,0.16400060083178236,instrument_4
B4,4,2025-2026,30,lam=30,False,False,117,1520,380,6,6.8278716014447127e-14,2,0.79486281528770153,0.45263157894736844,0.40010787890904848,0.3436439806810177,1.0816448690166733,0.65111602611803976,0.21973115280173233,0.93589762083773653,0.14574724817893681,instrument_4
B4,4,2025-2026,100,lam=100,True,False,117,1520,380,6,7.4495964952348004e-14,2,0.50852794886250852,0.46842105263157896,0.41303876976391596,0.3485647917703667,1.0664768773742239,0.64257810965675743,0.21694067537110345,0.9424360241949189,0.12404085317930502,instrument_4
B4,4,2025-2026,300,lam=300,False,False,117,1520,380,6,6.7501559897209518e-14,2,0.3354767442329189,0.47631578947368419,0.4174788823911631,0.35165456012913637,1.0541721238848059,0.63488885558059771,0.21443355880409457,0.95057107740659785,0.103601046478208,instrument_5
B4,4,2025-2026,1000,lam=1000,True,False,117,1520,380,6,7.815970093361102e-14,2,0.21053111431628832,0.48421052631578948,0.42365172189733591,0.35713097360156182,1.0445259099662569,0.62808263172070022,0.2123629135615322,0.9624507703441596,0.082075139622097337,instrument_5
B4,4,2025-2026,3000,lam=3000,False,False,117,1520,380,5,2.1752377676875767e-11,2,0.13923562853975971,0.49473684210526314,0.43014944769330737,0.36232381546783171,1.0416449717143808,0.62550691096788769,0.21190411802411779,0.97631543060370418,0.06532954111067657,instrument_5
B4,4,2025-2026,10000,lam=10000,False,False,117,1520,380,5,4.2632564145606011e-13,2,0.081076332511353627,0.49210526315789471,0.42029456356941736,0.35080307738812766,1.0484450660216966,0.6296099080176456,0.21434197244362416,0.99909057856632155,0.049354487455375073,instrument_5
B5,1,2022-2023,0.01,lam=0.01,False,False,126,380,380,14,2.7895871376748538e-14,47,5.8741004603787941,0.45263157894736844,0.39738425894086599,0.38666994791025799,1.3205199597541628,0.7233325842156384,0.25598979222220503,0.83368621116228359,0.48683374859187922,instrument_4
B5,1,2022-2023,0.029999999999999999,lam=0.03,False,False,126,380,380,13,1.8463529316559146e-14,47,5.4863031838167311,0.45263157894736844,0.39738425894086599,0.38656313072309495,1.3033230693448239,0.71911554942624412,0.25439773277806976,0.83379874928097109,0.46952432006385281,instrument_4
B5,1,2022-2023,0.10000000000000001,lam=0.1,False,False,126,380,380,12,1.8242352073372103e-14,47,4.647231776248792,0.44736842105263158,0.39578089395669142,0.38618618050696268,1.2709477453088962,0.70989043402363461,0.25108879282654584,0.83447200376579167,0.43647574154310453,instrument_4
B5,1,2022-2023,0.29999999999999999,lam=0.3,False,False,126,380,380,11,2.0886070650760757e-14,47,3.6239663211361783,0.44736842105263158,0.39702740372932799,0.38701257295231467,1.2310390566769851,0.69792284764099921,0.24717838499180372,0.83646783267982261,0.39457122399716249,instrument_4
B5,1,2022-2023,1,lam=1,False,True,126,380,380,10,1.482147737874584e-14,47,2.5721232806550116,0.45000000000000001,0.39931219405587726,0.38680273386818603,1.1841334813800015,0.68300079317307039,0.24272669037114966,0.8411988973545802,0.34293458402542132,instrument_4
B5,1,2022-2023,3,lam=3,False,False,126,380,380,9,1.4002687898084787e-14,47,1.8085108902839413,0.45789473684210524,0.40272715324295039,0.38819999078174822,1.1413573762353242,0.66773756642294013,0.23802847922252293,0.84877836332708156,0.29257901290824262,instrument_4
B5,1,2022-2023,10,lam=10,False,False,126,380,380,8,1.2045919817182948e-14,47,1.1854095137964515,0.46842105263157896,0.40920021640555865,0.39180640894350577,1.0944871357863128,0.64805251716748158,0.23097451072659067,0.86202004002155741,0.23246709576475544,instrument_4
B5,1,2022-2023,30,lam=30,False,False,126,380,380,7,1.9539925233402755e-14,47,0.78030279010602133,0.48421052631578948,0.42131629139558663,0.40273418604389549,1.0548425125791652,0.62867330807356081,0.22320240361889093,0.87983182401351123,0.17501068856565394,instrument_4
B5,1,2022-2023,100,lam=100,True,False,126,380,380,6,5.0626169922907138e-14,47,0.46477636324257388,0.50789473684210529,0.42752152211356093,0.39241465706232387,1.0199964459428035,0.60971678495730508,0.21538404320977872,0.90740655281932325,0.11258989312348022,instrument_4
B5,1,2022-2023,300,lam=300,False,False,126,380,380,5,1.1650680420416393e-11,47,0.26959955700058913,0.51052631578947372,0.41828760696104544,0.37047524609434007,1.0019052778823845,0.59868823182394204,0.21093881931462546,0.93876563900911014,0.06313963887327434,instrument_5
B5,1,2022-2023,1000,lam=1000,False,False,126,380,380,5,4.4408920985006262e-14,47,0.14528020882416584,0.52894736842105261,0.42645592341443955,0.37269769621138632,0.99993897067164961,0.59681244528410071,0.21050639335862528,0.97373266123864644,0.026206309433003172,instrument_5
B5,1,2022-2023,3000,lam=3000,True,False,126,380,380,5,4.9737991503207013e-14,47,0.077217957415563726,0.51578947368421058,0.3962072862651243,0.34107625941361408,1.013298528374986,0.60575843570098376,0.2149715802340085,1.0067211041473385,0.0065774242276475103,instrument_5
B5,1,2022-2023,10000,lam=10000,False,False,126,380,380,5,1.0658141036401503e-13,47,0.031671297321464155,0.49473684210526314,0.34805876878074721,0.2534111922141119,1.0339160881911271,0.62091090785423353,0.22237047549960196,1.0394000443451805,-0.0054839561540533932,instrument_5
B5,2,2023-2024,0.01,lam=0.01,False,False,126,760,380,8,6.111083861171096e-14,4,8.0807152227012367,0.42368421052631577,0.37890050329074715,0.37144922432155908,1.43670622067397,0.78138787000802368,0.26974075861480218,0.86910638750900049,0.56759983316496954,instrument_4
B5,2,2023-2024,0.029999999999999999,lam=0.03,False,False,126,760,380,8,4.4785355979293229e-14,4,7.580817710687092,0.4263157894736842,0.38080526519550911,0.37319152530590061,1.4185911298329139,0.77468814907995309,0.26734815814355356,0.86920617338832984,0.54938495644458407,instrument_4
B5,2,2023-2024,0.10000000000000001,lam=0.1,False,False,126,760,380,8,6.4295790913604378e-14,4,6.5025160475047352,0.42894736842105263,0.37838946960898179,0.37075487831173398,1.3750572633278455,0.75766346543029295,0.26138554903115924,0.86981045245801258,0.50524681086983292,instrument_4
B5,2,2023-2024,0.29999999999999999,lam=0.3,False,False,126,760,380,8,4.4391573750246494e-14,4,5.0631805339299962,0.45263157894736844,0.39875338753387535,0.39307675183448393,1.3093444227826987,0.72993777452057163,0.25193545724922889,0.87179521452217501,0.43754920826052368,instrument_4
B5,2,2023-2024,1,lam=1,False,True,126,760,380,7,1.1461892546194008e-10,4,3.4355844179960853,0.46842105263157896,0.40908246225319395,0.40531011448345899,1.2255045320414151,0.6921686064277035,0.239351601999094,0.87681485412229643,0.34868967791911865,instrument_4
B5,2,2023-2024,3,lam=3,False,False,126,760,380,7,3.6248781754011361e-14,4,2.2606677115242801,0.49473684210526314,0.4269918699186992,0.42445190215715806,1.1554085644789722,0.66092528186266108,0.22909093985497062,0.88432318042887625,0.27108538405009597,instrument_4
B5,2,2023-2024,10,lam=10,False,False,126,760,380,6,2.6372104500183013e-10,4,1.3727526345036793,0.51578947368421058,0.44435152922957805,0.44004315537503502,1.0878462548518784,0.63130606754499918,0.21899647118884225,0.89554899479883798,0.19229726005304038,instrument_4
B5,2,2023-2024,30,lam=30,False,False,126,760,380,6,1.0100253966527362e-13,4,0.86671672913916298,0.5368421052631579,0.46200542005420053,0.45532172311455116,1.0339547730790377,0.60633222268023801,0.21008535952116908,0.90802480132348906,0.12592997175554865,instrument_4
B5,2,2023-2024,100,lam=100,True,False,126,760,380,6,3.6859404417555197e-14,4,0.51869639921718103,0.55526315789473679,0.4691134339914827,0.45230725705596225,0.98992685179154893,0.58402767620655016,0.20242635440477472,0.92478709278276694,0.065139759008781994,instrument_4
B5,2,2023-2024,300,lam=300,False,False,126,760,380,6,3.1974423109204508e-14,4,0.31014326786969837,0.57105263157894737,0.47135114208284939,0.43584557466597768,0.96842832938021028,0.57215940189829084,0.19899379754526919,0.94380904588581382,0.02461928349439646,instrument_5
B5,2,2023-2024,1000,lam=1000,True,False,126,760,380,5,1.0275147399596563e-10,4,0.17442515602294015,0.5736842105263158,0.46677506775067751,0.41489850458460326,0.96321753350006534,0.56929913857007219,0.19922123349079798,0.96611158034762135,-0.0028940468475560088,instrument_5
B5,2,2023-2024,3000,lam=3000,False,False,126,760,380,5,1.2789769243681803e-13,4,0.10436467834677933,0.57894736842105265,0.46736353077816489,0.41537029650312457,0.97329928481396466,0.57649648742711634,0.20346553145743282,0.98758264078814961,-0.014283355974184953,instrument_5
B5,2,2023-2024,10000,lam=10000,False,False,126,760,380,5,2.9842794901924208e-13,4,0.051630952240321257,0.53157894736842104,0.41214092140921404,0.35312681925422068,1.0006797404324599,0.59666667955353814,0.21366932794138072,1.0158605581869828,-0.015180817754522957,instrument_5
B5,3,2024-2025,0.01,lam=0.01,False,False,126,1140,380,8,1.9543347212628345e-11,4,10.17098846516785,0.44210526315789472,0.40669599217986319,0.39612786549753265,1.1450829678716314,0.6696956058787088,0.23006518994703631,0.89856681943254513,0.24651614843908631,instrument_4
B5,3,2024-2025,0.029999999999999999,lam=0.03,False,False,126,1140,380,7,3.3592168944499706e-10,4,8.7202292883615584,0.43947368421052629,0.40454545454545454,0.39442987958756942,1.1426540543428712,0.66903238702290024,0.22985974494953706,0.89878428221392337,0.24386977212894778,instrument_4
B5,3,2024-2025,0.10000000000000001,lam=0.1,False,False,126,1140,380,7,7.9287271192995945e-14,4,6.8993271515528765,0.44473684210526315,0.40816226783968723,0.39887745015268045,1.1365562809256686,0.66715111205892252,0.22929313216099725,0.89950491123322418,0.23705136969244445,instrument_4
B5,3,2024-2025,0.29999999999999999,lam=0.3,False,False,126,1140,380,7,6.0049187844413154e-14,4,5.0499149752630101,0.45263157894736844,0.41785597914630174,0.40944721275169743,1.1268409403549335,0.66355292605713734,0.22824216041705639,0.90122305775754252,0.22561788259739102,instrument_4
B5,3,2024-2025,1,lam=1,False,True,126,1140,380,6,5.3620705098289534e-10,4,3.2325488256721093,0.45000000000000001,0.41645487129358094,0.40967426532263262,1.1105223025001021,0.65628025917005528,0.22625769152898773,0.90480341259544894,0.20571888990465315,instrument_4
B5,3,2024-2025,3,lam=3,False,False,126,1140,380,6,1.4258094704899804e-11,4,2.0699457870881139,0.4631578947368421,0.42259693711306617,0.41332662495537181,1.0887696293675702,0.64562881443080422,0.22332543902551955,0.90934735795116783,0.17942227141640232,instrument_4
B5,3,2024-2025,10,lam=10,False,False,126,1140,380,6,8.2858719885336996e-13,4,1.2633324930220058,0.47894736842105262,0.42596937113066141,0.40551518824900112,1.0606980979067953,0.63156074503010928,0.2186876887544921,0.91558148791889937,0.14511660998789588,instrument_4
B5,3,2024-2025,30,lam=30,False,False,126,1140,380,6,4.0856207306205761e-14,4,0.80200512189387885,0.48947368421052634,0.42965135223199735,0.39541590771098972,1.0382485291154973,0.62004093536653737,0.21411516159443114,0.92256607399364421,0.11568245512185305,instrument_4
B5,3,2024-2025,100,lam=100,True,False,126,1140,380,6,4.8849813083506888e-14,4,0.50096717918430433,0.50789473684210529,0.44227761485825995,0.3917573001971979,1.0186755628412139,0.60954424141474928,0.20977784568059801,0.93163488880788481,0.087040674033329046,instrument_4
B5,3,2024-2025,300,lam=300,False,False,126,1140,380,6,4.9737991503207013e-14,4,0.32136586606713596,0.51315789473684215,0.44408602150537635,0.38105342932929137,1.0060319581827017,0.60218801219659501,0.20701023627345722,0.94260791229424989,0.063424045888451852,instrument_5
B5,3,2024-2025,1000,lam=1000,True,False,126,1140,380,5,8.7846174778860586e-10,4,0.19322396373742731,0.51315789473684215,0.4433365917236885,0.37902628831735785,1.0020073533703342,0.59931538933105988,0.20643349204453271,0.95774531181423062,0.044262041556103582,instrument_5
B5,3,2024-2025,3000,lam=3000,False,False,126,1140,380,5,5.4294346796268655e-12,4,0.12438316558562176,0.5,0.43033561420658195,0.36606901870059766,1.0087665486096924,0.60316305457315522,0.20879230936905577,0.97388349095096016,0.034883057658732231,instrument_5
B5,3,2024-2025,10000,lam=10000,False,False,126,1140,380,5,1.8474111129762605e-13,4,0.069113869236991712,0.48684210526315791,0.41283805799934831,0.33931651004821739,1.0287555715263244,0.6165796096215983,0.21567749980628434,0.99902039627948735,0.029735175246836998,instrument_5
B5,4,2025-2026,0.01,lam=0.01,False,False,126,1520,380,8,1.6691639902395063e-10,2,9.0582164948347206,0.43421052631578949,0.39202737375251995,0.35668107134305554,1.137551499277047,0.67570353120526394,0.22637276550210855,0.91709739902600718,0.22045410025103984,instrument_4
B5,4,2025-2026,0.029999999999999999,lam=0.03,False,False,126,1520,380,8,1.0886777590535246e-13,2,7.6565247042113711,0.43421052631578949,0.39202737375251995,0.35636424394319133,1.1362508118462056,0.67506226268302105,0.2261883094775331,0.91723530065400793,0.21901551119219764,instrument_4
B5,4,2025-2026,0.10000000000000001,lam=0.1,False,False,126,1520,380,7,7.0303138310912061e-14,2,6.1142899016614676,0.43947368421052629,0.39614260008996854,0.35966025243398508,1.1328862446390506,0.67346285386594662,0.2257218292424312,0.91763400163200148,0.21525224300704915,instrument_4
B5,4,2025-2026,0.29999999999999999,lam=0.3,False,False,126,1520,380,6,4.6350811066359597e-10,2,4.643244843597591,0.43947368421052629,0.39700896352943138,0.36008914090948679,1.1271536980771062,0.67087915674847587,0.22496693376056687,0.91856116089993489,0.2085925371771713,instrument_4
B5,4,2025-2026,1,lam=1,False,True,126,1520,380,6,1.3055629667635404e-10,2,3.0992698892071107,0.43947368421052629,0.39527623665050565,0.35902861700623823,1.1187065762356092,0.66740607051725331,0.22398774662359489,0.92072465953197202,0.19798191670363718,instrument_4
B5,4,2025-2026,3,lam=3,False,False,126,1520,380,6,2.5984436824444401e-11,2,2.0221260375470269,0.45000000000000001,0.40177396244647712,0.36419850598847442,1.1102252232462588,0.66416966993161886,0.22310701846046099,0.92379507946827344,0.18643014377798539,instrument_4
B5,4,2025-2026,10,lam=10,False,False,126,1520,380,6,1.9330093081748601e-12,2,1.2596110538826282,0.44736842105263158,0.39742131920494495,0.35318273699618058,1.0992126623882086,0.65954745409779758,0.22172628764149135,0.9281532985954144,0.17105936379279418,instrument_4
B5,4,2025-2026,30,lam=30,False,False,126,1520,380,6,7.3274719625260332e-14,2,0.816981644966422,0.45263157894736844,0.40125539394545245,0.35143210501166483,1.087500410426157,0.65383895626153177,0.21994831499289472,0.93323295513498727,0.1542674552911697,instrument_4
B5,4,2025-2026,100,lam=100,True,False,126,1520,380,6,5.4178883601707639e-14,2,0.51990153484564949,0.46052631578947367,0.40686593025774309,0.3458605664488017,1.0726031277906389,0.64558959125632198,0.21740265103809886,0.94013657000250161,0.13246655778813732,instrument_4
B5,4,2025-2026,300,lam=300,False,False,126,1520,380,6,8.7735374521002996e-14,2,0.3441776681950211,0.47105263157894739,0.41423001949317739,0.34902098018630534,1.0579577584981004,0.6366737846752768,0.21467821246505714,0.9486196090535669,0.10933814944453346,instrument_5
B5,4,2025-2026,1000,lam=1000,True,False,126,1520,380,6,9.9475983006414026e-14,2,0.21356479140359952,0.48947368421052634,0.42863331167424734,0.36158560393854505,1.0458264119372711,0.62861594242564645,0.21235913406299012,0.96130804495516242,0.084518366982108684,instrument_5
B5,4,2025-2026,3000,lam=3000,False,False,126,1520,380,5,2.9343638630052737e-11,2,0.13954133507912542,0.49736842105263157,0.43220706086203164,0.36405337781484565,1.0417550173110657,0.62545498863313842,0.21178014627281214,0.97579110486699672,0.065963912444068962,instrument_5
