fold,test_season,cutoff,window_matches,c_pooled,c_home,c_away,rho,goals_home_multiplier,sot_home_multiplier,goals_degenerate,sot_degenerate,goals_converged,sot_converged
3,2024-2025,2024-10-27,1226,0.31672058048877283,0.30673479167887524,0.32912297964991533,-0.11698242156452758,1.1348384836005674,1.2272476783329411,0,0,True,True
3,2024-2025,2024-11-02,1230,0.316884479792437,0.3082323692812331,0.32763552564178433,-0.091991918423151617,1.1472472926155379,1.2310745220034429,0,0,True,True
3,2024-2025,2024-11-03,1237,0.31457842885395276,0.31016440178443222,0.32004050976991738,-0.058985472344888441,1.192353687524381,1.2376972758518945,0,0,True,True
3,2024-2025,2024-11-04,1239,0.31639702323993624,0.31256220184323025,0.32117283818324177,-0.069693253258372223,1.207045012489347,1.2422700611387445,0,0,True,True
3,2024-2025,2024-11-09,1240,0.31539887137041062,0.31036991932791619,0.32173730897941777,-0.070098322747832634,1.2107005665262351,1.2548741005485768,0,0,True,True
3,2024-2025,2024-11-10,1246,0.31373002018343377,0.30998256922119466,0.3184666635608564,-0.089188034549615269,1.2192639862979497,1.2593705598594334,0,0,True,True
3,2024-2025,2024-11-23,1250,0.31528751900490321,0.3120273125486927,0.31937065060622299,-0.099214546415699323,1.2067049533546321,1.2388162564398963,0,0,True,True
3,2024-2025,2024-11-24,1257,0.31703367022181572,0.3098754062468847,0.3259094467526486,-0.10808409092082014,1.1632142735396733,1.2245237258529322,0,0,True,True
3,2024-2025,2024-11-25,1259,0.31615918355633194,0.30935376894389272,0.32451638071065364,-0.11308368946053465,1.1704577988672578,1.2291866278511139,0,0,True,True
3,2024-2025,2024-11-29,1260,0.31578647824681422,0.30856086029578778,0.32459906748263784,-0.11206023997357559,1.1543168660120413,1.2185486955411242,0,0,True,True
3,2024-2025,2024-11-30,1261,0.31563511841751923,0.30785162895537488,0.32515997414144238,-0.12264737432648604,1.1485626471556463,1.2173832845640498,0,0,True,True
3,2024-2025,2024-12-01,1266,0.32062330104447834,0.31157822233729482,0.33165400319897703,-0.11743846432284151,1.1411388488805523,1.212404744115646,0,0,True,True
3,2024-2025,2024-12-03,1270,0.32002954942854367,0.31511441940981466,0.32606833705932886,-0.13595066758298438,1.167339967877334,1.2153263954208646,0,0,True,True
3,2024-2025,2024-12-04,1272,0.31884769360295762,0.3157140051316093,0.32265974759699501,-0.12623135793938026,1.175320585973215,1.2123513176939298,0,0,True,True
3,2024-2025,2024-12-05,1278,0.32210222603727529,0.3209116880144538,0.32355990998829898,-0.12277981486422856,1.2109886809334425,1.2240416571578339,0,0,True,True
3,2024-2025,2024-12-07,1280,0.32178856293377611,0.32185828459914212,0.3217030500755827,-0.1010886465072592,1.2267044619727678,1.2289984998196044,0,0,True,True
3,2024-2025,2024-12-08,1284,0.32530510005891783,0.32374240782573083,0.32724630666005233,-0.088104682408579452,1.226513695214779,1.2436400349390986,0,0,True,True
3,2024-2025,2024-12-09,1288,0.32721997146535925,0.32624320310140814,0.32841102534921174,-0.097119058917224679,1.2247170515086454,1.2353122608280789,0,0,True,True
3,2024-2025,2024-12-14,1289,0.32725525813049516,0.32705539993968297,0.3274983659213509,-0.096524579421143522,1.2273291507907576,1.2307360267930265,0,0,True,True
3,2024-2025,2024-12-15,1294,0.32720889796515895,0.32535193217855235,0.32951767341773486,-0.10163966345630475,1.2235485809474764,1.2444063853272411,0,0,True,True
3,2024-2025,2024-12-16,1298,0.32841687490529187,0.3228554603031793,0.33527561411922896,-0.094227871299647659,1.183162748945108,1.2323023046992421,0,0,True,True
3,2024-2025,2024-12-21,1299,0.32719172549441233,0.32068314187191849,0.33526737286569613,-0.10632435802059853,1.1795276086833173,1.2380745645839994,0,0,True,True
3,2024-2025,2024-12-22,1304,0.32718291626275581,0.31754131936357,0.33891057769398075,-0.11425063220257477,1.1506540307167699,1.2287810922811202,0,0,True,True
3,2024-2025,2024-12-26,1309,0.32574564250781585,0.3116401667816715,0.34277220321851704,-0.12857607594930415,1.1130026284325572,1.2231672147736881,0,0,True,True
3,2024-2025,2024-12-27,1317,0.32164028824405166,0.30866598278361629,0.33752112906760601,-0.1327822986671264,1.1202296465830117,1.2311281088364432,0,0,True,True
3,2024-2025,2024-12-29,1319,0.31933798706009892,0.3057205053906597,0.33615868188052267,-0.145865798878345,1.1174596281201792,1.23246588990919,0,0,True,True
3,2024-2025,2024-12-30,1325,0.31889397144585174,0.30395609739419915,0.33687433956925122,-0.1451297067843044,1.0884324484422119,1.2081862377648935,0,0,True,True
3,2024-2025,2025-01-01,1328,0.31928157159155973,0.30498310184874433,0.33638898817796953,-0.1436458301403733,1.0943281253344699,1.207979424930707,0,0,True,True
3,2024-2025,2025-01-04,1329,0.32031877593921632,0.30540469312454127,0.33808626393437846,-0.143951201711325,1.091596561763027,1.2087109307416877,0,0,True,True
3,2024-2025,2025-01-05,1336,0.32134879833725472,0.30467336097855968,0.3413252204847822,-0.1604727109452237,1.0883324198893749,1.2082363983199342,0,0,True,True
3,2024-2025,2025-01-06,1338,0.32281125393003418,0.3056807692938438,0.34336787184416945,-0.15936750941956271,1.079296900949555,1.2027308740790497,0,0,True,True
3,2024-2025,2025-01-14,1339,0.32286591092976014,0.30374229017101761,0.34587265530957734,-0.16168066490641861,1.0704219664547783,1.2072975904791219,0,0,True,True
3,2024-2025,2025-01-15,1343,0.32314461336251488,0.30517397657391537,0.34463187561535774,-0.17408156672089709,1.0799116661725703,1.2113471397148425,0,0,True,True
3,2024-2025,2025-01-16,1347,0.3223611627956196,0.30529995891952716,0.34269260935527479,-0.16405985898854697,1.0766514060688293,1.2081901990702579,0,0,True,True
3,2024-2025,2025-01-18,1349,0.32172709746719885,0.30459129646661848,0.34214925484483005,-0.16583868690224265,1.0726982551021607,1.2056663127604592,0,0,True,True
3,2024-2025,2025-01-19,1354,0.32073974441827668,0.30099856278100384,0.3438767009179835,-0.1588442257491593,1.0432658715404419,1.1966812799354574,0,0,True,True
3,2024-2025,2025-01-20,1358,0.32513176884032774,0.30328489187984847,0.35047702869466596,-0.15426714935489644,1.025888804119701,1.1894927257697436,0,0,True,True
3,2024-2025,2025-01-25,1359,0.32536996365301574,0.30420218038350344,0.34998813913363663,-0.15441599165139158,1.0277129187979228,1.1888788275843047,0,0,True,True
3,2024-2025,2025-01-26,1365,0.32637096822709238,0.30761225166096073,0.34828092546606143,-0.11680278139096216,1.053359407192658,1.1888013294177449,0,0,True,True
3,2024-2025,2025-02-01,1369,0.32556793388928162,0.30499522901115056,0.34963752952767235,-0.11037331549904576,1.0330733598085666,1.1820171121242256,0,0,True,True
3,2024-2025,2025-02-02,1375,0.32675232012706185,0.30978601128855326,0.34672486505221406,-0.10778363153174859,1.0598823877386356,1.1903018183937764,0,0,True,True
3,2024-2025,2025-02-03,1378,0.32831603245090546,0.31078554823221149,0.34900384724352623,-0.10407424520140657,1.0576823740753671,1.1952449660081665,0,0,True,True
3,2024-2025,2025-02-12,1379,0.32852417320883509,0.31188627017467152,0.34810010861991586,-0.10380414465738245,1.0563751933113381,1.1870849174866622,0,0,True,True
3,2024-2025,2025-02-14,1380,0.32952454354679672,0.31304566406768558,0.34887740212557938,-0.10398234461837867,1.0591461278216603,1.1895462732510294,0,0,True,True
3,2024-2025,2025-02-15,1381,0.33032818010800868,0.31462026319099468,0.34887740212557944,-0.10460440010463287,1.0735051404213025,1.1966043378344642,0,0,True,True
3,2024-2025,2025-02-16,1388,0.32852710620797854,0.311487087214183,0.34872979209976362,-0.092307969787033858,1.0833711703342328,1.2068627918988732,0,0,True,True
3,2024-2025,2025-02-19,1390,0.32705631491825793,0.3113658160558691,0.34562262713163167,-0.077175625418443555,1.0813331400963722,1.1978489542819712,0,0,True,True
3,2024-2025,2025-02-21,1391,0.32805022339906842,0.31217454343307444,0.34684472534194655,-0.077543021697266179,1.0853122817151113,1.2019933457248717,0,0,True,True
3,2024-2025,2025-02-22,1392,0.3286635651646363,0.31116097084238231,0.3492924908315348,-0.077501725324603463,1.075731920484553,1.2000256413261852,0,0,True,True
3,2024-2025,2025-02-23,1399,0.32788989675467778,0.30821401914018315,0.35054821492622784,-0.022460034024662422,1.0385265549407017,1.1788093128776116,0,0,True,True
3,2024-2025,2025-02-25,1401,0.3294553359930083,0.30918332235452056,0.3527911761903324,-0.01844563692094086,1.0362011215744318,1.1780682856755675,0,0,True,True
3,2024-2025,2025-02-26,1405,0.33066000602970586,0.31259093610479594,0.35165429875879839,-0.018759478493921192,1.0555175883431813,1.1788697749144372,0,0,True,True
3,2024-2025,2025-02-27,1410,0.33015548551059004,0.31233227344203468,0.35096877702712459,-0.03398930792296357,1.0599424966844679,1.184156130528611,0,0,True,True
3,2024-2025,2025-03-08,1411,0.33053301175217953,0.31375123511244946,0.35012337169418767,-0.034581219390869077,1.0640328800042615,1.1817125805167759,0,0,True,True
3,2024-2025,2025-03-09,1417,0.32813060957653739,0.3139175387190104,0.3446692559930597,0.0027177626154871772,1.0623647907470062,1.1668322436147676,0,0,True,True
3,2024-2025,2025-03-10,1420,0.32578148321697575,0.31251103075282261,0.34117821057035636,0.00099668011489583656,1.0625426248769962,1.1615885667142825,0,0,True,True
3,2024-2025,2025-03-15,1421,0.3254247435708138,0.31185044217176378,0.34114939636157843,0.013130988964958108,1.0621915192149816,1.1618434824624466,0,0,True,True
3,2024-2025,2025-03-16,1426,0.32808965567114656,0.31266560001050703,0.34587487638084585,0.002800397186335405,1.0505608011462537,1.1577703546667175,0,0,True,True
3,2024-2025,2025-04-01,1429,0.32739701951371342,0.31219871359843948,0.34489062590179703,0.01186060808402634,1.0529258699818396,1.1576650198826257,0,0,True,True
3,2024-2025,2025-04-02,1432,0.32683996088152611,0.31395321878670623,0.34161234772135401,0.036599554829525496,1.0582369041605131,1.1494489389234739,0,0,True,True
3,2024-2025,2025-04-03,1438,0.32780875784961505,0.31298399787897696,0.34500096736553237,0.032537632872029161,1.0431214688432418,1.1525730310789948,0,0,True,True
3,2024-2025,2025-04-05,1439,0.32701323842326746,0.31233847194549369,0.34408378982524179,0.047486611671621062,1.04658568323637,1.1550640460865691,0,0,True,True
3,2024-2025,2025-04-06,1444,0.32778087560456665,0.31503492102830727,0.34244281899345475,0.036095113349191119,1.0576423512073059,1.1504616479792427,0,0,True,True
3,2024-2025,2025-04-07,1448,0.32571883086955361,0.31540327456904793,0.33751896688628752,-0.0057272234829479013,1.0682189769856159,1.1466886397707314,0,0,True,True
3,2024-2025,2025-04-12,1449,0.32614942694990129,0.31469482018951966,0.33919803195782372,-0.0063925110232504996,1.0645195327066803,1.145394797835064,0,0,True,True
3,2024-2025,2025-04-13,1454,0.32617350601687151,0.31448979635220486,0.33942908754056333,-0.0030334446495947163,1.0540582144439572,1.1362349134489647,0,0,True,True
3,2024-2025,2025-04-14,1458,0.32850742112515247,0.31869911387926769,0.3397181477889753,-0.0024167120075594909,1.0645795442505621,1.1354675149625026,0,0,True,True
3,2024-2025,2025-04-16,1459,0.32716480248581642,0.31874760252630169,0.3367326715727802,0.011899131820971468,1.0680389401170407,1.128723400222051,0,0,True,True
3,2024-2025,2025-04-19,1460,0.32799339497944086,0.32182139256578074,0.33502829703239739,0.012181673474164196,1.0842769904468024,1.1321701959596926,0,0,True,True
3,2024-2025,2025-04-20,1465,0.32813445599928387,0.32322787763752786,0.33372741127888012,-0.0242666962726567,1.0929678117067716,1.1346387595643321,0,0,True,True
3,2024-2025,2025-04-21,1469,0.32764445062308761,0.32326139228988854,0.33249180159093283,-0.005882795000878481,1.0832813662281913,1.1132027745445006,0,0,True,True
3,2024-2025,2025-04-22,1470,0.32767421151787079,0.3222228849908868,0.33372091758563638,-0.0073160328606685816,1.0803852219310042,1.1152812265815983,0,0,True,True
3,2024-2025,2025-04-23,1471,0.32770385305159461,0.32229655455919543,0.33371948805389928,-0.0071887055309616966,1.0817010291866018,1.1162608134004528,0,0,True,True
3,2024-2025,2025-04-26,1472,0.3281248714919337,0.32236972294912319,0.33453847466719216,-0.0079823194810296309,1.0771761207768846,1.1159490336620759,0,0,True,True
3,2024-2025,2025-04-27,1477,0.3284503723305669,0.32381792555834532,0.33369511784300548,-0.00050696834612636271,1.0925518086547683,1.1267065614147616,0,0,True,True
3,2024-2025,2025-05-01,1479,0.32965379339237028,0.32716932780333474,0.33246301631302061,-0.010967203161636874,1.099586349204152,1.1211217656037349,0,0,True,True
3,2024-2025,2025-05-02,1480,0.32927863994326007,0.32535605211201396,0.333721888461876,-0.0089716025177890048,1.0910340538401184,1.1235546192553336,0,0,True,True
3,2024-2025,2025-05-03,1481,0.32928583499285646,0.32574487352766685,0.33330067839374111,0.0018201611252999204,1.0910711554302226,1.1219169013432213,0,0,True,True
3,2024-2025,2025-05-04,1485,0.33012922304528808,0.32733288606038974,0.33330116872205118,0.014716178273582065,1.0905515270283963,1.1175559330166556,0,0,True,True
3,2024-2025,2025-05-05,1489,0.33289101715193209,0.33107643040705731,0.33495185632847835,-0.014839845959949983,1.1047554183268933,1.1230997969632979,0,0,True,True
3,2024-2025,2025-05-10,1490,0.33269919111226226,0.33108383214973525,0.33453067684531201,-0.025645177318902299,1.1054369132507746,1.1206248204848741,0,0,True,True
3,2024-2025,2025-05-11,1495,0.32978230371367961,0.3259559018537358,0.33408281085639013,-0.012606341411980441,1.0959587553954679,1.1215859607764356,0,0,True,True
3,2024-2025,2025-05-16,1500,0.32816750372741971,0.32503510446262951,0.33163990302359037,-0.011489026349178325,1.0797604182470417,1.1031607751889987,0,0,True,True
3,2024-2025,2025-05-18,1502,0.3276163903361809,0.32475647629227461,0.33081442944003558,-0.0046921762856040996,1.0854437112708673,1.1094138223319523,0,0,True,True
3,2024-2025,2025-05-19,1507,0.32679561058802481,0.32533958834276805,0.32842291359628251,0.0067179913783346288,1.0900302689722543,1.1059003387343864,0,0,True,True
3,2024-2025,2025-05-20,1508,0.32647449492069974,0.32435268373936432,0.32886262279399808,0.0067356881611290199,1.0972441571900666,1.1148705515720794,0,0,True,True
3,2024-2025,2025-05-25,1510,0.32847040064465205,0.32666008832403703,0.33052878499985805,0.0059401465075187175,1.1075031006656209,1.1228632772202036,0,0,True,True
4,2025-2026,2025-08-15,1520,0.32478442930464319,0.32060089531491132,0.32949330032346996,0.013350100461150908,1.0934725727578196,1.1218921394035131,0,0,True,True
4,2025-2026,2025-08-16,1521,0.32646581249308099,0.32201112874539511,0.33153956903608489,0.013695884372329159,1.0982382874373899,1.1312381755617873,0,0,True,True
4,2025-2026,2025-08-17,1526,0.32609310304927064,0.32242079831894238,0.33028758665662539,-0.036205700577815428,1.0879406994101322,1.1333517659260939,1,0,True,True
4,2025-2026,2025-08-18,1529,0.32324415738666257,0.31931702178722321,0.32775699964524485,-0.045074548264364356,1.0970282137587832,1.1421360905330111,1,0,True,True
4,2025-2026,2025-08-22,1530,0.32297862234499614,0.31938819253051526,0.32711750724522576,-0.0412068364299049,1.0985011196646963,1.1428513847061093,1,0,True,True
4,2025-2026,2025-08-23,1531,0.32523180895021886,0.31890940979254978,0.3324691811180262,-0.044551809126128716,1.0766125097482557,1.140791752030226,1,0,True,True
4,2025-2026,2025-08-24,1536,0.32723770696075893,0.32494443554570246,0.32988767464192764,0.02436251694651205,1.1289215663548775,1.1480782874373099,0,0,True,True
4,2025-2026,2025-08-25,1539,0.32704314259304856,0.32565363029537192,0.32865349117875864,-0.0094947769195156649,1.1394904058117967,1.1543565847909607,0,0,True,True
4,2025-2026,2025-08-30,1540,0.32946828571218367,0.32736080683440799,0.33190405923285693,-0.010166685059056114,1.1327868028118291,1.154211838824575,0,0,True,True
4,2025-2026,2025-08-31,1546,0.33109731866907582,0.3308963495261627,0.33132789595844908,-0.0018294994238387465,1.1497798163675714,1.1455340182994194,0,0,True,True
4,2025-2026,2025-09-13,1550,0.33029251834078704,0.32662264713566236,0.33449377746061937,0.022281471099263817,1.1264886550070163,1.1446499468699072,0,0,True,True
4,2025-2026,2025-09-14,1558,0.32774213328033047,0.32364681925520999,0.33250178753242365,0.020349575008169023,1.1286121764451291,1.1570869239257944,0,0,True,True
4,2025-2026,2025-09-20,1560,0.32780221444948149,0.32541092274717243,0.33057691797695066,0.033156222826512656,1.1438441294719042,1.1622158365707489,0,0,True,True
4,2025-2026,2025-09-21,1567,0.33308947498834196,0.33018577046260195,0.33645959626380684,0.015771650384194119,1.1511950809026559,1.1600081752394167,0,0,True,True
4,2025-2026,2025-09-27,1570,0.33221077746183691,0.32859295285800511,0.33642378923345395,-0.036188225705281407,1.1482555777881349,1.1655114876021759,0,0,True,True
4,2025-2026,2025-09-28,1577,0.33313989244718828,0.32838732947430027,0.33878843472544118,-0.044862739741436133,1.1529790466483729,1.1867178947708672,0,0,True,True
4,2025-2026,2025-09-29,1579,0.3339974441404126,0.33107621720722963,0.33743638434183004,-0.044437082576304368,1.1593698722956702,1.1776485518734936,0,0,True,True
4,2025-2026,2025-10-03,1580,0.33313881986511118,0.32952182437011901,0.33741346181759713,-0.059549980798503328,1.1542180583780159,1.181285076269784,0,0,True,True
4,2025-2026,2025-10-04,1581,0.33371939049770055,0.33116000778753951,0.33675030122598859,-0.058665311493281962,1.1611802123976527,1.1819739680438457,0,0,True,True
4,2025-2026,2025-10-05,1585,0.33399396859473052,0.33123116875740521,0.33732564781654689,-0.056007005142990327,1.1758339044801791,1.1911604947314753,0,0,True,True
4,2025-2026,2025-10-18,1590,0.32903463685015266,0.3283055659728048,0.32991126569017631,-0.052589187386696559,1.1900433574713096,1.1895135796741287,0,0,True,True
4,2025-2026,2025-10-19,1597,0.33036740245185059,0.33217637853651782,0.32821417111960127,-0.053811901958109677,1.2078206522995902,1.188225864277715,0,0,True,True
4,2025-2026,2025-10-20,1599,0.33125345741666407,0.33063367409849775,0.33199333118396535,-0.050798365393497427,1.1860798491924753,1.1911326909344813,0,0,True,True
4,2025-2026,2025-10-24,1600,0.33070221123522681,0.33011569991708972,0.33139438914242542,-0.052222670008607759,1.1776035946817351,1.1796760788325946,0,0,True,True
4,2025-2026,2025-10-25,1601,0.33100849643251645,0.33067299718839027,0.331405363454922,-0.05220798795879994,1.1821165198852901,1.1799322201496412,0,0,True,True
4,2025-2026,2025-10-26,1605,0.3313832789925592,0.33028938218776516,0.33269435651892898,-0.049812018481422082,1.1934191505599399,1.1919156652645562,0,0,True,True
4,2025-2026,2025-11-01,1610,0.33036419001463779,0.32938484609441299,0.33153105317405568,-0.0119069586581903,1.184464775019668,1.1804009440806655,0,0,True,True
4,2025-2026,2025-11-02,1617,0.329155030232681,0.33601585848022447,0.32117569404537927,0.0085767721312088926,1.2214380033176291,1.1620855044501375,0,0,True,True
4,2025-2026,2025-11-03,1619,0.32871174227723365,0.33643906461216777,0.31963745754317074,0.0071465054698497477,1.2426673804229444,1.1733961758678395,0,0,True,True
4,2025-2026,2025-11-08,1620,0.32899559719313731,0.3364253324106431,0.32026238829195608,-0.0092930008943231269,1.238365938473629,1.1765269253005233,0,0,True,True
4,2025-2026,2025-11-09,1625,0.33153006999321399,0.3416893518559333,0.31956226970153651,-0.0059423018776006619,1.2563872940676446,1.1813066872679814,0,0,True,True
4,2025-2026,2025-11-22,1630,0.33261797670428883,0.34606466840595107,0.31643711358910137,-0.028629947153854099,1.2995095960068905,1.2020924887310862,0,0,True,True
4,2025-2026,2025-11-23,1637,0.33078633697026955,0.33958739971869462,0.32020646736384656,-0.0060002513609507934,1.2738839104495885,1.2078840808078892,0,0,True,True
4,2025-2026,2025-11-24,1639,0.33241001346335797,0.34043452443907923,0.3226650771097021,-0.0025342975506460045,1.2821973556280468,1.2165006452059128,0,0,True,True
4,2025-2026,2025-11-29,1640,0.3313559986838302,0.33748507687385076,0.32386107723355279,0.018020846559434797,1.2738753453556475,1.2216191104676914,0,0,True,True
4,2025-2026,2025-11-30,1645,0.33669904691351232,0.34215414357507862,0.33007724364248192,0.010521532113237779,1.2400989644715414,1.2090469846040832,0,0,True,True
4,2025-2026,2025-12-02,1650,0.33376693572980343,0.33864420822131019,0.32796461846329839,-0.0018823488494290131,1.2154136295154681,1.1948332875555625,0,0,True,True
4,2025-2026,2025-12-03,1653,0.33835708103301537,0.3399387904374494,0.33646394558488985,0.024219525103410182,1.1988115167989724,1.2011300262889775,0,0,True,True
4,2025-2026,2025-12-04,1659,0.33766574632818291,0.33923298987321276,0.33579482262869281,0.027557011811365807,1.208887870069741,1.1991921802862744,0,0,True,True
4,2025-2026,2025-12-06,1660,0.33739591702706695,0.33874642958720108,0.33578279893336521,0.011517491437087917,1.203627596776887,1.193822326138942,0,0,True,True
4,2025-2026,2025-12-07,1667,0.33505181628034431,0.34019897104362745,0.32884248895370077,-0.0083753454363254144,1.2461118323040639,1.2068568577471905,0,0,True,True
4,2025-2026,2025-12-08,1669,0.33431980539758738,0.33925964136422981,0.32839193659836935,-0.02154783468179839,1.2362620239343143,1.1977430579531632,0,0,True,True
4,2025-2026,2025-12-13,1670,0.33502000245566371,0.33967974672633117,0.32950037785786196,-0.01752990480002288,1.2251287573428098,1.1877120551868288,0,0,True,True
4,2025-2026,2025-12-14,1674,0.3368987005479841,0.3417144722814523,0.33113095629499151,-0.012769643555702707,1.2314428221921039,1.1934616903783704,0,0,True,True
4,2025-2026,2025-12-15,1679,0.33893097873442118,0.34370238659643754,0.33324850871600409,-0.011267371362613179,1.232189410971914,1.1941656891372157,0,0,True,True
4,2025-2026,2025-12-20,1680,0.34026179705629883,0.34487234739372941,0.33478304809887061,-0.013806456909146805,1.2251447602887156,1.1888048312118014,0,0,True,True
4,2025-2026,2025-12-21,1688,0.33950244454802525,0.34438619387344294,0.33370985533256631,-0.045771472099796082,1.2308337421416662,1.1881012714638197,0,0,True,True
4,2025-2026,2025-12-22,1689,0.33922894214358923,0.34518196048243194,0.33219611962996759,-0.046179525854159367,1.2315425438104783,1.1854616491150316,0,0,True,True
4,2025-2026,2025-12-26,1690,0.3392166424734368,0.34602345856353556,0.33118921213315039,-0.033346623088891414,1.2343618114836501,1.1827839110759368,0,0,True,True
4,2025-2026,2025-12-27,1691,0.3382405684197658,0.34551956561298702,0.32965107790659837,-0.010082853282848818,1.2402119280461235,1.1820059839383912,0,0,True,True
4,2025-2026,2025-12-28,1698,0.33574767273046985,0.34770497819678592,0.32204451566225706,-0.013249758896793987,1.2366542076996436,1.1446862653583423,0,0,True,True
4,2025-2026,2025-12-30,1700,0.33436123694060471,0.34675970966289105,0.32026902071982438,-0.0049074080627548823,1.2272962432271282,1.1352056294859321,0,0,True,True
4,2025-2026,2026-01-01,1706,0.33476101132350977,0.34625699268800497,0.32177939120488974,-0.019635743799399766,1.209360380553048,1.1259499150382088,0,0,True,True
4,2025-2026,2026-01-03,1710,0.33034282479494237,0.34232745586478963,0.3168733090744727,-0.093124385332210652,1.2087990071567725,1.1239338589684653,0,0,True,True
4,2025-2026,2026-01-04,1714,0.33258433606296417,0.34663483233069675,0.31670712673996543,-0.087726322155925976,1.2315348177152901,1.1284325838889833,0,0,True,True
4,2025-2026,2026-01-06,1720,0.33473682323075044,0.34661980763537975,0.32121699193138636,-0.11461597342800721,1.222739393031558,1.1364713912885736,0,0,True,True
4,2025-2026,2026-01-07,1721,0.33494439541372878,0.34657147120065895,0.32175871605759387,-0.11443764003941034,1.2183797559064931,1.1354687321321009,0,0,True,True
4,2025-2026,2026-01-08,1729,0.33548818223960358,0.35069099238145984,0.31841171761158604,-0.14313481640035036,1.232008415252678,1.1264375106625801,0,0,True,True
4,2025-2026,2026-01-17,1730,0.33465483478886665,0.34904798336562909,0.3184117176115861,-0.15715748207222027,1.2287663249377567,1.1288363711475169,0,0,True,True
4,2025-2026,2026-01-18,1737,0.33122051530358387,0.34399260771025908,0.31647793529531587,-0.16014879307532764,1.2494110529481901,1.1511576117941451,0,0,True,True
4,2025-2026,2026-01-19,1739,0.32933299127987137,0.34114288925417441,0.31568120407088057,-0.15829147093903537,1.2479321287921095,1.1538209202806482,0,0,True,True
4,2025-2026,2026-01-24,1740,0.32913885616052324,0.34030725104461645,0.31618739786105965,-0.1661616899288148,1.2454241156824486,1.158061931109859,0,0,True,True
4,2025-2026,2026-01-25,1745,0.33117295364360161,0.34568267980585832,0.31443982378546464,-0.16346717022389351,1.2637756118987615,1.1551748945526439,0,0,True,True
4,2025-2026,2026-01-26,1749,0.33205767757296406,0.3427057688604489,0.31986271535480099,-0.16404942702015854,1.2239361229573384,1.1465441822984428,0,0,True,True
4,2025-2026,2026-01-31,1750,0.33185355298020203,0.34267259971265923,0.31948586800306256,-0.17289799650725363,1.2228289753765567,1.1463157858410724,0,0,True,True
4,2025-2026,2026-02-01,1755,0.3333690006861349,0.34281309201250421,0.3226295414222814,-0.18428225203695731,1.2089470745150479,1.1390865635111229,0,0,True,True
4,2025-2026,2026-02-02,1759,0.33419781097580203,0.34261380481919079,0.32460416237900408,-0.16689755968965875,1.2059985950055929,1.1401788609011607,0,0,True,True
4,2025-2026,2026-02-06,1760,0.33502741839224837,0.34411775387999954,0.32460416237900408,-0.16842533953451977,1.2165737098896006,1.1442835136921226,0,0,True,True
4,2025-2026,2026-02-07,1761,0.33522760840907079,0.34564301780402867,0.32331168585264403,-0.16898531473139494,1.2234044863054638,1.1417986710843795,0,0,True,True
4,2025-2026,2026-02-08,1768,0.3347421330775463,0.34165391795308531,0.32674980899817035,-0.18074129601566255,1.2154224335484782,1.1491574129577522,0,0,True,True
4,2025-2026,2026-02-10,1770,0.33370706819344398,0.34045093068442672,0.32596849978368114,-0.16212694173599212,1.2065761323048507,1.1411942847960612,0,0,True,True
4,2025-2026,2026-02-11,1774,0.33512208638819241,0.34032912757172534,0.32915426810598308,-0.17083857182212892,1.1938933929453046,1.1470791847101505,0,0,True,True
4,2025-2026,2026-02-12,1779,0.33388348897293968,0.33904316355548286,0.3279445978340621,-0.15707569488620651,1.1896478465813656,1.1468826001011021,0,0,True,True
4,2025-2026,2026-02-18,1780,0.3340825202414669,0.33902389767779806,0.32839042524749518,-0.16556011424020384,1.1928040558502406,1.1515837582528095,0,0,True,True
4,2025-2026,2026-02-21,1781,0.33532688127390181,0.34056604490413328,0.32931006250549616,-0.16466043782281542,1.1983758216271223,1.1528121924591939,0,0,True,True
4,2025-2026,2026-02-22,1786,0.33135780537375731,0.33769212838498563,0.3241834751017294,-0.19722187293829707,1.1797488866065367,1.1339627785480972,0,0,True,True
4,2025-2026,2026-02-23,1790,0.33119573880930014,0.3364772274692252,0.32530176053470705,-0.17756081777912733,1.1638540828660466,1.1228424450976231,0,0,True,True
4,2025-2026,2026-02-27,1791,0.33039122506687502,0.33492049464739593,0.32533288487337975,-0.16646443950392559,1.1607949247009788,1.1265585306928267,0,0,True,True
4,2025-2026,2026-02-28,1792,0.33019622654276032,0.33649565813597709,0.32319068213189994,-0.16503082674695174,1.172861203997019,1.1234616666000179,0,0,True,True
4,2025-2026,2026-03-01,1797,0.33373996101689446,0.33988393993508836,0.32693726599563755,-0.16002403130889861,1.1692435201367597,1.1171499585664508,0,0,True,True
4,2025-2026,2026-03-03,1801,0.33333146730283408,0.33855329420066671,0.32745125507460948,-0.15960571946297425,1.1735440096927103,1.1288391065340606,0,0,True,True
4,2025-2026,2026-03-04,1805,0.3317388322980242,0.33771935245760976,0.32500056884532719,-0.15878770298537165,1.1811428719728769,1.1277034300281239,0,0,True,True
4,2025-2026,2026-03-05,1810,0.33100179658016904,0.33428933377379555,0.32730094114542391,-0.12631713705692355,1.1602104887286333,1.1273894905230282,0,0,True,True
4,2025-2026,2026-03-14,1811,0.33179405599161788,0.33391615509243061,0.3294064897053125,-0.12697730728303974,1.1517682351225527,1.1264590097610754,0,0,True,True
4,2025-2026,2026-03-15,1816,0.32778386735061726,0.33083717614535973,0.32437459041461181,-0.11379563721519152,1.1552774633205787,1.1253841703177994,0,0,True,True
