match_id,home_finishing_last5,home_sot_window,home_match_number,away_finishing_last5,away_sot_window,away_match_number,rel_finishing_diff,rel_sot_window_diff,home_finishing_available,away_finishing_available,rel_finishing_available,c_used
172,-1.0700862282781427,-0.40000000000000002,18,0.42051736966885633,2.3999999999999999,19,-1.4906035979469991,-2.7999999999999998,True,True,True,0.32478442930464319
173,0.94017245655628545,0.80000000000000004,16,-0.13504311413907139,-0.20000000000000001,18,1.0752155706953568,1,True,True,True,0.32478442930464319
174,0.24956885860928635,-2,18,-1.205129342417214,-0.59999999999999998,18,1.4546982010265004,-1.3999999999999999,True,True,True,0.32478442930464319
175,-0.76068982622514181,-3.2000000000000002,19,0.32478442930464319,-1,17,-1.0854742555297849,-2.2000000000000002,True,True,True,0.32478442930464319
176,-0.14530179897349954,-1.3999999999999999,19,-1.6803449131125712,-1.6000000000000001,19,1.5350431141390717,0.20000000000000018,True,True,True,0.32478442930464319
177,0.14017245655628546,0.80000000000000004,18,0.035905396920498545,4.2000000000000002,19,0.10426705963578692,-3.4000000000000004,True,True,True,0.32478442930464319
178,-0.46495688586092865,0.20000000000000001,19,1.0205173696688563,2.3999999999999999,17,-1.4854742555297848,-2.1999999999999997,True,True,True,0.32478442930464319
179,-0.015388027251642233,-1.8,17,-0.075215570695356837,-1,19,0.059827543443714604,-0.80000000000000004,True,True,True,0.32478442930464319
180,-0.14017245655628546,-0.80000000000000004,18,0.99659522314564031,7.4000000000000004,20,-1.1367676797019257,-8.2000000000000011,True,True,True,0.32478442930464319
181,-0.44443951619207234,2.6000000000000001,20,0.65469820102650045,-1.3999999999999999,18,-1.0991377172185728,4,True,True,True,0.32478442930464319
182,0.92478442930464322,-1,18,0.25469820102650043,-1.3999999999999999,16,0.67008622827814279,0.39999999999999991,True,True,True,0.32478442930464319
183,1.2307760545032844,3.6000000000000001,20,1.3162503100330698,5.7999999999999998,21,-0.085474255529785381,-2.1999999999999997,True,True,True,0.32478442930464319
